10003401940|15176-2	19038-1	10590-3|3
10003401942|12594-6	10194-4	16131-5	19510-3	19073-6|7
10003401950|16353-1	15450-1	19073-6|1
10003401959|29550-6	10822-1	11238-5	11183-4	19112-1	16995-3|5
10003401970|10722-5	19336-0	17983-5	19178-6|7
10003401972|10994-0	11127-0	10414-2	19077-5|5
10003401977|11346-2	11322-2	10460-2	19336-0	17983-5|5
10003401982|12058-2	12705-2	12062-4	10928-6	12913-2	17829-1|0
10003402001|18444-2	16754-4	17255-3	18335-0	19741-5|8
10003402016|19014-1	19210-1	12809-4	13322-6	19038-1|0
10003402030|19394-0	19570-6	19037-3	17565-2	18335-0|5
10003402031|10706-3	19310-4	16479-0	19033-4|7
10003402034|10076-3	15055-0|4
10003402035|10843-0	19629-6	19317-4	18008-1	19073-6|5
10003402040|12212-4	10156-5	15055-0	10076-3	15458-6|4
10003402194|10382-3	11490-2	11479-4	19222-1	19073-6|6
10003402261|10440-1	18891-5	13372-5	15097-5	17433-5|0
10003402277|10382-3	10991-6	15381-1	11506-6	15376-1	19073-6	16985-6|3
10003402360|15839-1	11153-6	19768-6	10164-6	16131-5	19214-0	19772-1	19073-6|2
10003402365|19113-6	11224-2	11266-0	11274-1	19071-3	18012-3	16950-4	10823-6	26208-4	16950-4	15902-6	16825-0	19084-1|4
10003402371|12984-0	12920-5	18165-6	17748-1|0
10003402388|16193-4	11154-4	10979-3	19073-6	16193-4	11154-4	10979-3	19073-6|6
10003402391|10979-3	19686-1	19522-3	12920-5	17534-6|1
10003402398|19404-2	11600-0	11599-1	11556-5	11875-3	11694-0|7
10003402399|10410-3	19077-5	19078-3|8
10003402402|19321-6	10414-2	18671-5	19084-1	18224-2	17181-6	16826-5|8
10003402408|11421-0	13283-4	13694-4	10201-5	11127-0	17534-6|7
10003402411|13742-5	18668-1	13715-1	18679-3	19037-3	19073-6	17161-5|9
10003402412|12056-6	15982-3	19728-4	10207-0	11054-1	10008-6	19073-6|3
10003402416|11600-0	11599-1	21082-4	19073-6|7
10003402423|16533-6	17666-3|5
10003402425|11735-5	16246-2	16283-3	10994-0	11540-6	19837-6|5
10003402427|13713-5	19309-3	19576-1	19077-5|7
10003402433|15211-5	15258-0	12285-5	15267-6|8
10003402435|19522-3	12069-4	19154-6	16826-5|8
10003402439|16533-6	19733-4	10298-6	10006-3	10492-3|2
10003402444|16195-0	11191-5	16670-3	15721-3	18859-1	16193-4	16809-5	17928-6|4
10003402447|13729-4	12438-6	13731-3	19044-6	10499-3|0
10003402452|10512-2	18155-2	11569-3	11912-2	15902-6	19073-6	19037-3	10492-3	17652-0|0
10003402457|18864-1	11357-4	18860-2	17911-2|4
10003402460|12491-2	19595-4	15446-6	15458-6|2
10003402461|19224-4	18076-5	17534-6|0
10003402465|18065-3	10481-1	10945-6	19073-6|4
10003402467|12865-1	19522-3	19154-6	17553-2|9
10003402468|18061-4	10812-4	17497-0	29687-0|1
10003402478|10823-6	11734-0	10460-2	11931-5	12913-2	18226-5|7
10003402479|15535-0	15050-3	19073-6|6
10003402484|10842-2	10791-0	17471-4|4
10003402505|18061-4	10812-4	17666-3	29687-0|7
10003402520|15272-6	10139-5	15315-0|0
10003402530|11735-5	10219-0	19224-4	17534-6|4
10003402534|18541-4	10894-4	10683-3	13145-2	13076-2	17602-1|7
10003402536|10410-3	10823-6	19077-5|5
10003402540|10823-6	10414-2	10466-4	11931-5	11716-2	10492-3|9
10003402541|10722-5	10774-0	19077-5	17638-1|1
10003402543|12357-6	12053-5	10135-6	19259-6	10382-3	18224-2|1
10003402544|10135-6	10382-3	10398-2	20104-4	18224-2|5
10003402681|11506-6	10770-1	10659-0	17592-6|7
10003402683|15076-6	17592-6|2
10003402686|16195-0	13385-3	11735-5	17911-2|9
10003402689|10382-3	19259-6	19259-6	10773-2	10135-6	19077-5|5
10003402692|19259-6	10135-6	19037-3	19077-5|7
10003402698|12251-1	12064-0	19077-5|8
10003402703|10382-3	19354-5	10734-5	17983-5|6
10003402706|11433-0	12302-3	18120-0	19037-3	18225-0|5
10003402710|10342-1	17933-6|6
10003402714|15076-6	17576-4|8
10003402726|15076-6	17534-6|3
10003402734|14197-6	14196-1	10566-0	11545-3	10414-2	17534-6|2
10003402745|19360-3	11635-2	18671-5	17464-1|6
10003402750|10836-4	10237-5	11706-5	11678-5	11613-5	11679-3	18705-0	18012-3|7
10003402791|18062-2	19524-6	10626-1	12697-3	19254-2	10811-6	11888-1	19037-3	19073-6	18012-3	18131-2|4
10003402809|20733-1	20733-1	13775-4	10895-2	13703-1	17829-1|2
10003402836|10843-0	19317-4	10842-2	10209-3	10459-1	11266-0	19112-1	19073-6|9
10003402841|18118-1	15062-3	19280-1	15396-2	15211-5	19073-6|7
10003402874|18061-4	10812-4	17783-6	29687-0|5
10003402879|16533-6	17609-1|7
10003402881|18061-4	10812-4	17784-4	29687-0|4
10003403019|15708-2	19638-5	12057-4	10179-0	10043-4|3
10003403040|15722-1	19772-1	10382-3	10112-4	19073-6|4
10003403052|16635-5	15949-1	16664-5	10024-1	19770-5	13349-0	19037-3	16809-5|5
10003403129|18782-3	18461-2	11913-0	11904-1	17374-2|4
10003403130|10489-6	10265-0	18989-2	14640-1	19073-6|5
10003403132|15902-6	19438-6	29061-0	20321-3|0
10003403149|19502-2	16629-0	17374-2|1
10003403153|15045-3	10187-1	10011-3|6
10003403175|11167-2	16353-1	19784-1	16354-6|2
10003403193|18934-6	15945-2	19038-1|9
10003403239|19317-4	12913-2	10313-1	11238-5	17933-6|4
10003403240|18921-1	10169-3	13355-5	19073-6	17933-6|5
10003403254|19752-0	10501-0	11979-5	18120-0	13141-3	17914-3|0
10003403509|10414-2|4
10003403516|11036-3|7
10003403518|13444-6	15699-5|5
10003403522|10057-0	15082-4	10151-1	15467-5	19073-6|6
10003403523|10414-2	15266-1	15365-6	17652-0|1
10003403527|11224-2	19645-1	15941-3	10414-2	17199-1|4
10003403529|19645-1	15946-0	10414-2	17199-1|6
10003403543|19755-1	15458-6|5
10003403545|12287-1	12304-6	16067-2	17829-1|6
10003403910|10722-5	10382-3	10619-5	10787-5	10410-3	10682-5	17829-1|5
10003403931|13246-3	18010-0	13519-1	17829-1|1
10003403936|13278-4	13715-1	19673-3	10338-6	11790-4	17829-1|2
10003403941|13429-2	11801-4	12945-3	13430-3	17829-1|4
10003403948|18085-4	19321-6	19326-3	18126-2	19317-4	16809-5	17829-1|9
10003403953|13416-4	15725-2	16539-1	13723-2	17829-1|9
10003403961|14193-0	19387-4	11813-4	18348-5	11810-3|1
10003403964|19553-6	11571-2	16527-1	17829-1|5
10003403970|19181-3	19182-1	18373-6	16809-5	17829-1|2
10003403972|18659-2	13674-3	10894-4	17829-1|5
10003403974|11596-0	11554-2	11613-5	11731-6	17829-1|9
10003403977|13828-2	19679-5	10894-4	19036-5	17829-1|7
10003403984|18120-0	12205-1	10987-4	17829-1|8
10003403988|12945-3	18980-6	11934-6	14175-2	12504-5	17829-1|5
10003403993|18176-1	12062-4	10617-2	17565-2	17829-1|9
10003404013|11217-6	17565-2	10617-2	17829-1|7
10003404163|16353-1	19216-3	16354-6|1
10003404300|12212-4	13826-6	13297-0	17829-1|4
10003404304|16526-3	16527-1	10020-2	24786-2	18739-4	19073-6	17829-1|2
10003404305|11460-4	12408-1	19664-4	13828-2	13777-0	19073-6|0
10003404314|10806-6	10602-1	19077-5	17983-5|2
10003404323|13279-2	19154-6	18674-6	10895-2	16809-5|0
10003404328|15925-1	10488-1	11564-6	18864-1	17179-0	19078-3|9
10003404329|20301-2	10147-6	12302-3	12244-5	17829-1|5
10003404335|15925-1	10488-1	17179-0	19078-3|7
10003404342|15925-1	10488-1	16545-6	17480-3|0
10003404363|13303-3	18948-2	11735-5	17993-2|7
10003404365|12249-2	16067-2	12218-6|4
10003404367|16527-1	15725-2	11253-2	10501-0	17638-1|9
10003404370|11536-4	17674-4|3
10003404372|18971-0	15920-4	16527-1	17993-2|4
10003404376|11236-2	18012-3	17433-5	17374-2|1
10003404378|11366-3	11222-6	10440-1	11327-6	19037-3	17983-5|1
10003404382|13416-4	13823-5	17993-2|4
10003404390|11275-6	17993-2|4
10003404440|12770-5	19133-0	19073-6	13247-1	16815-3|3
10003404470|12185-2	13714-3	18659-2	19154-6	18012-3	16972-1|6
10003404474|10414-2	17990-1|9
10003404551|12770-5	13296-2	24785-4	19655-5	18085-4	16972-1|7
10003404590|13715-1	10773-2	18076-5	17915-1|8
10003404604|24707-3	10508-0	13713-5|9
10003404607|12251-1	11433-0	13723-2	19352-2|4
10003404618|21282-3	18029-0	19565-6	27198-4	18424-1	17570-2|7
10003404796|11241-2	11261-3	10991-6	18012-3|5
10003404895|16527-1	18739-4	11571-2	10020-2	15861-1	15458-6|9
10003404925|13283-4	13694-4	13746-4	13688-6	18674-6	10179-0|5
10003404931|10930-5	10942-5	10459-1	11931-5	10481-1	10065-1|7
10003404937|11638-3	10018-3	19044-6	19740-0	19736-5	15376-1	17993-2|5
10003404943|29652-5	19154-6	18029-0	19655-5	16067-2	11153-6	19073-6|5
10003405032|15315-0	11327-6	15272-6	19037-3	17829-1|9
10003405090|12212-4	12304-6	20018-4	12262-3	18118-1	19154-6	16815-3|7
10003405115|19210-1	15163-4	15897-1	18336-5	15125-5	17413-4	17374-2|2
10003405119|13398-1	15925-1	11222-6	18971-0	10160-0	19073-6|4
10003405136|18397-6	27902-4	19112-1	11358-2	18143-2	12062-4|1
10003405163|10659-0	10276-2	13723-2	10661-6	10653-5	16809-5	15376-1|7
10003405169|13210-3	13621-3	11266-0	19112-1	12013-3	13593-3	17829-1|8
10003405185|16635-5	15927-4	10006-3	16664-5	19044-6	17829-1	17374-2|1
10003405194|10006-3	19524-6	10276-2	16635-5	18444-2	15023-6|9
10003405201|12154-6	12036-5	27816-4	12651-6	12670-2	10060-4	21020-5	27185-6	13051-4	16815-3|9
10003405220|11189-6	26101-1	18012-3	16395-6	16809-5|9
10003405296|19722-2	10603-6	11607-0	18061-4	18671-5	18010-0	10994-0	17621-4|7
10003405339|15604-0	12165-1	19133-0	19073-6|3
10003405357|11309-1	11305-2	15938-6	18864-1	19553-6	17374-2|4
10003405395|19517-3	18444-2	18891-5	17201-5	18012-3	17623-0	16972-1	17433-5|6
10003405403|12070-5	12567-2	27358-1	10464-1	17374-2	17568-3|0
10003405406|18336-5	18338-1	17201-5|3
10003405410|12252-6	12302-3	11529-1	17374-2|3
10003405413|25822-5	18810-3	18671-5	17374-2|5
10003405415|11354-3	10488-1	19516-5	11224-2	19037-3	17923-2|4
10003405436|16527-1	10169-3	11235-4	19036-5	10177-4	19037-3	17201-5|1
10003405437|18137-4	15711-6	19044-6	16995-3	17568-3|2
10003405445|16638-6	15082-4	16809-5|4
10003405449|18137-4	14932-2	15711-6	24705-0	16995-3|8
10003405452|11163-3	15463-6|3
10003405456|10437-4	18461-2	18782-3	11895-4	18031-6	16990-6|3
10003405546|14728-1	19675-6	10909-3	19433-2	16985-6|4
10003405550|16353-1	10008-6	13397-3	16432-5|6
10003405559|15954-1	15951-0	10991-6	11540-6	11728-2	16989-5|6
10003405671|18181-1	10612-5	10617-2	10746-5	17979-3	17565-2	17568-3	17570-2|2
10003405672|19527-0	15949-1	15267-6	19073-6|1
10003405741|19664-4	10508-0	10812-4|1
10003405764|19267-0	12285-5	19073-6|9
10003405768|10605-2	11161-0	19073-6|4
10003405800|12846-5	12809-4	10222-4	11547-6	10112-4	10065-1	20314-0|3
10003405933|14583-1	19077-5|6
10003406018|10842-2	10464-1	19566-4	19037-3	17829-1	17983-5|8
10003406019|16318-3	16542-5	11558-1	16815-3	17829-1|4
10003406085|10300-3	12766-3|8
10003406116|16395-6	11354-3	10169-3	11266-0	19112-1	15470-2	19073-6|7
10003406122|10842-2	19071-3	10963-4	17983-5|7
10003406125|15444-3	15446-6	15458-6|8
10003406198|10031-4	16809-5	11224-2	10466-4	10508-0	19242-2	10434-3|4
10003406201|10237-5	10092-5	10838-0	10213-5	19037-3	16809-5|9
10003406203|12292-1	15480-6	19037-3	10492-3|8
10003406212|19664-4	10414-2	11414-4	10008-6	10265-0	19037-3	17565-2|4
10003406216|10823-6	10414-2	11970-2	11931-5	17565-2|7
10003406224|11728-2	19524-6	19664-4	11931-5	19037-3	18012-3	17374-2	17829-1|7
10003406240|13692-1	16039-0	15968-4	16815-3|0
10003406244|10787-5	10410-3	10798-0	19037-3	19077-5	17179-0	18225-0	18226-5	16826-5	17177-4	17477-6	17476-1	17471-4	17181-6	18224-2	17175-1|1
10003406339|10414-2	10135-6	10987-4	19336-0	17104-3|5
10003406343|10410-3	10460-2	10842-2	17161-5|8
10003406357|19181-3	14216-0	11572-0	19360-3	17612-5	10991-6|7
10003406372|19815-2	12205-1	16995-3|4
10003406375|16533-6	17783-6|0
10003406377|11728-2	10842-2	30089-3|0
10003406393|11596-0	19259-6	17804-3|7
10003406548|10550-1	10558-6	16439-5	12205-1	10555-5	17829-1	16809-5|8
10003406550|13742-5	10905-4	19321-6	16080-3	17829-1|3
10003406555|16395-6	12205-1	19815-2	19704-4	17829-1	16809-5|2
10003406643|15941-3	15941-3	10006-3	10065-1|1
10003406793|10414-2	10439-0	10994-0	10492-3	10508-0|2
10003406805|14728-1	19785-6	11530-2	19178-6	10492-3|7
10003406807|11787-0	11790-4	10466-4	10641-5	19037-3	16809-5|1
10003406811|10836-4	11790-4	10684-1	17688-0|9
10003406812|10342-1	10343-6	11182-6	12913-2	10460-2	10842-2	15376-1	17688-0|2
10003406817|16195-0	19816-0	10414-2	17688-0|1
10003406824|12295-2	10895-2	10460-2	17688-0|7
10003406828|10342-1	10987-4	19335-2	17688-0|3
10003406832|11182-6	17688-0|4
10003406838|10682-5	10605-2	17688-0|3
10003406842|10414-2	10413-4	19605-6	16809-5|5
10003406844|10410-3	10823-6	12040-0	17829-1|0
10003407035|18772-6	16306-3	18012-3|7
10003407137|16193-4	10414-2	15064-6	16809-5|8
10003407147|19560-2	15763-1	10905-4	19073-6|7
10003407150|11421-0	19260-0	17175-1	17477-6|6
10003407158|19227-5	18741-3	19073-6|7
10003407199|11224-2	19112-1	11282-2	19042-3	11392-2	15924-3	17829-1|0
10003407203|16479-0	11677-0	18900-2	15717-1|7
10003407242|15463-6	11771-1	12019-5	19073-6|5
10003407268|12025-3	11341-5	12820-2	19073-6	17829-1|8
10003407274|11156-0	19728-4	19073-6	11156-0	19073-6	19728-4|1
10003407275|18067-6	18859-1	19073-6|3
10003407277|19335-2	18719-3	10821-3	10722-5	10508-0|9
10003407280|18719-3	10722-5	10821-3	19274-3	10508-0	10499-3|6
10003407282|18678-5	10811-6	13746-4	12295-2	13283-4	10508-0	10508-0|2
10003407304|11302-1	11772-6	13729-4	13735-2	16265-5|8
10003407367|18461-2	12224-4	18120-0	15411-4	17568-3|4
10003407379|10156-5	19536-6	15466-0	19038-1	17568-3|0
10003407393|10460-2	10338-6	10928-6	19667-5	17568-3|4
10003407441|10382-3	19259-6	11506-6	17465-6|8
10003407443|19181-3	11572-0	17914-3	17704-0	17626-1	17712-1	17612-5|8
10003407446|10382-3	19259-6	17464-1|9
10003407449|10129-1	18188-1	10508-0|6
10003407451|19360-3	10991-6	11931-5	17780-5	17791-0|2
10003407522|10414-2	17990-1|4
10003407523|11540-6	11600-0	10508-0	17623-0|7
10003407527|13777-0	17915-1|2
10003407531|18539-5|1
10003407537|10138-0	13322-6	29202-1	13210-3	19163-5	19073-6|1
10003407639|12212-4	13398-1	11706-5	15125-5	16995-3|2
10003407660|19071-3	12009-1	10414-2	19037-3	16809-5|4
10003407673|10450-5	10475-3	10459-1	19758-2	10947-2	10112-4	10035-3	16732-0	19073-6|3
10003407677|18704-2	19073-6|9
10003407682|19360-3	10659-0	17626-1|8
10003407683|11506-6	10382-3	10222-4	11448-1	10087-5|8
10003407685|19222-1	10382-3	10087-5|2
10003407686|16757-5	13723-2	10508-0	10499-3|5
10003407691|12356-1	11666-5	11706-5	16950-4	18227-3	17039-2	17915-1|6
10003407694|10978-5	14212-1	19073-6	16809-5|6
10003407698|10842-2	10836-4	10659-0	18228-1|9
10003407706|11494-1	16984-1|6
10003407711|19071-3	10842-2	10811-6	19242-2	17553-2	10076-3	10340-5	16809-5|7
10003407712|13688-6	11235-4	10823-6	19073-6|6
10003407716|15477-2	19337-5	19664-4	13723-2	19042-3	19037-3	19073-6	16809-5|3
10003407717|18671-5	13283-4	10414-2	10145-3	10092-5	19073-6|2
10003407722|10008-6	17565-2|9
10003407771|19154-6	19671-0	11302-1	19002-1	11223-4|9
10003407778|10797-2	19379-3	11459-3	19563-3	10508-0	16809-5|3
10003407783|10382-3	10236-0	11688-2	11663-4	11642-5	19073-6|7
10003407830|16757-5	18659-2	10492-3	16809-5|1
10003407920|16788-1	10194-4	10197-5	10912-0	19073-6|0
10003407942|11506-6	18671-5	10513-0	17915-1|9
10003407959|19569-5	15396-2	10073-2	10253-0	19073-6	17374-2|1
10003408111|11357-4	19760-1	11354-3	11404-0|8
10003408145|10698-4	10626-1	17534-6	19078-3|9
10003408148|12978-2	10894-4	17983-5|8
10003408289|10845-3	10830-2	15806-2	10112-4	19073-6|5
10003408292|13416-4	11650-6	10169-3	16699-0	19209-0	19073-6|0
10003408330|18671-5	11441-1	10414-2	12721-4	16989-5	15706-6|7
10003408348|10338-6	15072-0	15075-1	15405-6	16984-1|8
10003408359|10823-6	11558-1	11679-3	19404-2	19037-3	17993-2|3
10003408463|13324-2	18325-3	15751-1	19244-5|3
10003408467|11919-2	11207-2	10206-2	17829-1	17374-2|6
10003408482|19502-2	11313-3	16629-0	17374-2|2
10003408505|10334-0	10327-4	19073-6|7
10003408507|16664-5	10006-3	15925-1	16635-5	19037-3	17374-2	19759-0	15265-3|4
10003408518|16687-0	19162-0	19073-6|9
10003408522|15742-2	15768-5	14212-1	13209-2	10904-6	10905-4	12810-5	17829-1|9
10003408538|15477-2	10138-0	15458-6|9
10003408547|15477-2	15480-6	12212-4|1
10003408552|12212-4	15480-6	10035-3	15468-3|6
10003408553|15477-2	15468-3	12212-4	19073-6|5
10003408558|15763-1	10057-0	15761-5	18186-5|4
10003408676|12230-2	12438-6	19037-3	19073-6	17199-1	17829-1|4
10003408813|13428-4	19741-5	17712-1	17738-4	17721-0	17676-0	17686-4	17642-3|1
10003408878|15764-6	18325-3	10179-0|6
10003408891|19181-3	18069-2	10070-1	19073-6	16809-5|1
10003408900|15340-1	15211-5	19073-6|7
10003408915|10215-1	13510-5	18828-5|5
10003408931|19522-3	12865-1	11314-1	11339-6	16809-5|1
10003409035|11853-6	10617-2	19112-1	11327-6	11238-5	16842-0	18224-2	18012-3|3
10003409052|18538-0	11536-4	16112-2	30089-3	17565-2|5
10003409066|13292-3	21072-0	15941-3	10207-0	19227-5	17829-1|1
10003409073|10436-6	19438-6	15712-4	18869-5	11979-5	11919-2	10478-4	17806-6|6
10003409126|10343-6	11182-6	10488-1	16195-0	11558-1	17829-1|2
10003409135|11353-5	11222-6	16635-5	11555-0	19073-6	10035-3|2
10003409146|19154-6	19102-4	12089-5	19069-4	26085-1	26132-4	17829-1|4
10003409152|10823-6	10833-3	18397-6	19113-6	29550-6	10065-1|3
10003409162|11397-6	11354-3	19916-3	19044-6	16314-4	11398-4	17829-1|7
10003409165|15751-1	18286-1	10092-5	15763-1	14640-1	19480-0	19073-6|9
10003409175|18461-2	18785-4	10659-0	12913-2	10499-3|7
10003409184|15768-5	10414-2	19244-5|1
10003409190|19630-0	15768-5	19628-1	11859-1	12019-5	18745-2	17829-1|8
10003409197|16246-2	29878-0	10968-1	16288-0	19038-1	17923-2|8
10003409201|10503-3	10006-3	18679-3	15718-6	10488-1	17565-2|6
10003409205|19317-4	11628-6	12105-5	10460-2	10112-4	17565-2|3
10003409210|10141-4	10222-4	10112-4	16623-5	15458-6|5
10003409216|19638-5	16699-0	11569-3	15718-6	10414-2	17829-1	17567-5|7
10003409229|16131-5	18792-0	10147-6	19208-2	19073-6|6
10003409305|19507-6	11235-4	11241-2	11211-4	17811-6|1
10003409308|10008-6	12285-5	17565-2|2
10003409309|18857-5	18821-5	18860-2	19916-3	18856-0	17745-0|0
10003409310|15889-0	13828-2	13296-2	10057-0	10065-1|9
10003409401|19385-1	19524-6	18371-3	19037-3	17829-1|8
10003409414|15751-1	15763-1	18069-2|9
10003409431|15760-0	15737-2	10222-4	19208-2	19073-6	19038-1|3
10003409446|18286-1	15751-1	12920-5	12945-3	14188-0	19073-6	29589-0|4
10003409463|18378-3	17612-5|2
10003409549|10617-2	17480-3	17983-5	10342-1	17480-3|3
10003409563|10617-2	10706-3	10836-4	26829-0	17485-0	17983-5|9
10003409672|11529-1	15949-1	18444-2	15480-6	19210-1	19073-6|0
10003409674|12170-1	14054-0	15467-5	19073-6|1
10003409684|15768-5	19484-6	19073-6|7
10003409692|18674-6	15467-5	12212-4	15480-6	10151-1	19073-6|8
10003409695|15768-5	15751-1	10092-5	15763-1	18381-0	15767-0	19073-6|7
10003409752|19675-6	11555-0	19401-1	17811-6|7
10003410350|10478-4	10459-1	19073-6|7
10003410351|12974-3	13209-2	10904-6	10894-4	19073-6	17829-1|5
10003410357|19244-5	10179-0	15924-3	18861-0	19073-6|4
10003410358|10040-3	10070-1	10179-0	19073-6|1
10003410359|13416-4	16699-0	12057-4	11182-6	19208-2	11219-2	19073-6|0
10003410362|10486-5	11222-6	10492-3|1
10003410364|14007-2	11322-2	18805-3	11893-1|8
10003410365|19343-3	13322-6	10194-4	11223-4|9
10003410368|10255-3	19570-6	11495-6	17829-1	17993-2|9
10003410376|19661-3	18082-3	19516-5	19073-6|5
10003410379|18334-2	13428-4	15938-6	15117-4	17829-1|1
10003410382|19570-6	15340-1	15267-6	19271-2	19073-6|3
10003410386|10176-6	19552-1	10055-4	10171-2	17829-1|1
10003410421|10070-1	11064-5	19154-6	19073-6|1
10003410432|10138-0|4
10003410434|10382-3	19222-1	10008-6	10223-2	10205-4	19073-6|4
10003410435|11613-5	19664-4	19285-5	17990-1|1
10003410437|11613-5	11728-2	19073-6	17777-1|5
10003410441|14722-6	14931-4	14722-6	19210-1	10138-0	17829-1|9
10003410442|11183-4	11191-5	10207-0	11547-6	19073-6|0
10003410445|10138-0	10140-6	19227-5	29680-0|1
10003410448|19343-3	15057-3	10056-2|7
10003410534|18745-2	19438-6	19224-4	17829-1|6
10003410537|10382-3	10112-4	19073-6|9
10003410541|13742-5	13747-2	13794-0	10913-5	17983-5|5
10003410590|19573-0	10249-5	19073-6	15054-2|3
10003410591|19337-5	10508-0	10410-3	15075-1	10508-0|6
10003410596|19267-0	19259-6	18671-5	10895-2	17983-5|0
10003410600|10346-0	11790-4	19524-6	18181-1	10508-0	17553-2|5
10003410605|19336-0	19242-2	19267-0	13780-4	10020-2	10179-0	17983-5|2
10003410607|10382-3	10398-2|0
10003410608|10440-1	19570-6	15373-0	17829-1	17374-2	19336-0	17935-2	17568-3	19569-5|3
10003410610|10410-3	10466-4	11613-5	10382-3	10051-5	17829-1|3
10003410612|11335-0	11346-2	11278-0	17829-1|4
10003410614|12212-4	15265-3	19574-5	19073-6|4
10003410617|10807-4	19259-6	19524-6	10508-0	17983-5	17829-1|5
10003410731|18011-5	19321-6	13713-5	12070-5	27358-1	11302-1	10112-4	19073-6	17993-2|3
10003410740|10075-5	10056-2	12207-4	10249-5	19073-6|5
10003410747|13723-2	10500-2	10626-1	12013-3	19244-5	17374-2	16815-3|6
10003410764|10382-3	11728-2	18156-0	10249-5	19073-6|0
10003410767|10236-0	12040-0	10397-4	10773-2	18712-3	10065-1|7
10003410778|12278-2	10213-5	19826-4	15330-4	10051-5	19073-6|4
10003410785|10459-1	10347-5	19244-5	11572-0	10387-0	19073-6|1
10003410791|19216-3	10196-0	10056-2	10387-0	19073-6|8
10003410901|10617-2	12280-1	10057-0	10020-2	10787-5	10508-0	17829-1|4
10003410975|13370-2	28794-4	19210-1	20756-3	19038-1	19073-6|2
10003410995|10555-5	10797-2	11607-0	10414-2	10991-6	10492-3|7
10003411003|10209-3	10205-4	10909-3	10978-5	19755-1	10207-0	15458-6	19038-1|3
10003411004|29750-5	10439-0	16495-2	17201-5|2
10003411007|10113-2	16635-5	19073-6|3
10003411013|10698-4	19317-4	29735-1	10991-6	17592-6|5
10003411074|15938-6	18948-2	18884-2	12920-5	16985-6|6
10003411243|16432-5	19038-1	19044-6	16727-0	18900-2	17829-1|8
10003411251|12069-4	10460-2	12913-2	13200-6	13209-2	19037-3	17568-3|6
10003411279|18011-5	18068-4	12070-5	27358-1	11302-1	16039-0	10112-4	10414-2	10065-1|2
10003411282|16527-1	18105-3	19638-5	12280-1	13715-1	12285-5	17829-1|6
10003411284|12308-5	19042-3	16067-2	12775-2	19154-6	19037-3	17568-3|4
10003411286|10236-0	11473-2	11436-1	11507-4	17829-1|4
10003411291|10614-1	19112-1	19037-3	12913-2	17568-3|5
10003411296|16479-0	30006-5	15925-1	12040-0	10150-3	15941-3	16699-0	19210-1	19073-6|4
10003411297|15717-1	11189-6	10060-4	19037-3	10503-3|5
10003411308|15949-1	10414-2	10265-0	10492-3|5
10003411310|10177-4	11284-5	11327-6	15945-2	19645-1	19073-6|8
10003411313|10382-3	18539-5	12040-0	10236-0|6
10003411314|11224-2	19112-1	18884-2	15938-6	18864-1	10065-1|1
10003411315|10342-1	10338-6	10057-0	10436-6	10065-1|5
10003411317|13418-0	15725-2	13416-4	18739-4	10057-0	17829-1|6
10003411318|18181-1	10612-5	10617-2	11956-3	17565-2	17602-1|2
10003411320|18127-0	10991-6	10382-3	18149-4	10773-2	11506-6	17583-0|4
10003411331|13713-5	13715-1	18679-3	12271-2	10057-0	10065-1|7
10003411338|11367-1	11373-6	11372-1	19516-5	12040-0	17829-1|9
10003411356|13371-0	14728-1	13292-3	15904-2	17829-1|2
10003411357|19639-3	18334-2	18335-0	16635-5	17829-1|6
10003411359|10617-2	10682-5	12062-4	19428-2	17928-6	17990-1|8
10003411367|18120-0	12062-4	19037-3	16972-1|6
10003411731|16531-3	27853-5	16638-6	19033-4	19073-6|1
10003411751|12590-0	12598-5	13058-4	10338-6	17374-2|1
10003411764|12594-6	10440-1	19037-3	17433-5|6
10003411784|11613-5	10812-4	10797-2	19851-5|9
10003412011|19242-2	10338-6	19354-5	15396-2	17983-5	17181-6	16826-5	18012-3	17255-3|7
10003412014|19352-2	10991-6	11268-3	10823-6	16826-5|4
10003412019|11718-5	11127-0	16495-2	19317-4	19837-6|4
10003412056|12262-3	19154-6	11302-1	11184-2	19037-3	18012-3|0
10003412058|11377-5	16621-2	11354-3	19037-3	16815-3|6
10003412063|10821-3	12285-5	13715-1	10784-4	19037-3	16809-5|1
10003412064|11599-1	11592-1	11554-2	19533-5	11600-0	19037-3	19073-6	18012-3|7
10003412157|10338-6	10382-3	19524-6	10070-1	15396-2	17829-1|1
10003412371|19154-6	12304-6	12036-5	11723-5	10092-5	19073-6|9
10003412378|12845-0	10895-2	13658-1	19073-6|3
10003412383|10830-2	10112-4	19073-6|3
10003412384|19310-4	10968-1	19073-6|6
10003412385|15806-2	11638-3	11694-0	19073-6|5
10003412387|10806-6	13690-5	11931-5	10895-2	10112-4	19073-6|1
10003412388|11642-5	11679-3	19073-6	17983-5	17993-2|6
10003412391|11422-5	11494-1	19352-2	19084-1|7
10003412392|19544-0	13322-6	29236-5	10300-3|9
10003412397|16486-3	19649-0	19639-3	19112-1	17811-6|9
10003412400|10460-2	11696-3	13621-3	29879-5	15057-3	16985-6|2
10003412401|10169-3	11284-5	10991-6	15057-3	16985-6|5
10003412423|11327-6	10338-6	18679-3	11182-6	19756-6	17811-6|5
10003412430|15919-3	11771-1	12403-4	11573-5	17623-0	18285-3|6
10003412464|20756-3	15554-3	15220-4	15163-4	19038-1	19073-6|6
