6933|5859|Jason|2009-07-14|1
6934|5859|Trae Dorn|2009-07-14|1
6935|5859|Cec|2009-07-15|1
6936|5859|Stephen Harris|2009-07-14|1
6937|5859|sk|2009-07-14|1
6938|5859|Rahul|2009-07-14|1
6939|5859|Poopy|2009-07-14|1
6940|5859|Jason|2009-07-14|1
6941|5859|Poopy|2009-07-14|1
6942|5859|Cec|2009-07-15|1
6943|5859|Stephen Harris|2009-07-14|1
6944|5859|Tech Guru|2009-07-14|1
6945|5859|UncleMatt|2009-07-14|1
6946|5859|velionch|2009-07-14|1
6947|5859|Dan|2009-07-14|1
6948|5859|T|2009-07-14|1
6949|5859|UncleMatt|2009-07-14|1
6950|5859|Cec|2009-07-15|1
6951|5859|Simon Chan|2009-07-14|1
6952|5859|Aaronontheweb|2009-07-14|1
6953|5859|Steve Bomber|2009-07-14|1
6954|5859|Ivan Lazarte|2009-07-14|1
6955|5859|V|2009-07-14|1
6956|5859|MG Siegler|2009-07-14|1
6957|5859|Tech Guru|2009-07-14|1
6958|5859|marc|2009-07-14|1
6959|5859|MG Siegler|2009-07-14|1
6960|5859|Aaronontheweb|2009-07-14|1
6961|5859|Dan|2009-07-15|1
6962|5859|igniguy|2009-07-14|1
6963|5859|Parker R.|2009-07-14|1
6964|5859|Trae Dorn|2009-07-14|1
6965|5859|Gadget Sleuth|2009-07-14|1
6966|5859|marc|2009-07-14|1
6967|5859|Itman|2009-07-15|1
6968|5859|tech|2009-07-14|1
6969|5859|Anonymous|2009-07-14|1
6970|5859|marc|2009-07-14|1
6971|5859|Travell Perkins|2009-07-14|1
6972|5859|suezz|2009-07-14|1
6973|5859|Markos Ibarra|2009-07-14|1
6974|5859|News O Mator|2009-07-14|1
6975|5859|pc technician|2009-07-14|1
6976|5859|Nat|2009-07-14|1
6977|5859|Will|2009-07-14|1
6978|5859|Ednonymous|2009-07-14|1
6979|5859|Aussie_Sheila|2009-07-14|1
6980|5859|Joshua Sciarrino - Refuge Design|2009-07-14|1
6981|5859|mo.pow|2009-07-14|1
6982|5859|cl8ton|2009-07-14|1
6983|5859|J|2009-07-14|1
6984|5859|Idiots Abound|2009-07-14|1
6985|5859|me|2009-07-15|1
6986|5859|just me|2009-07-15|1
6987|5859|JeffS|2009-07-15|1
6988|5859|Herberth|2009-07-15|1
6989|5859|steveballmer|2009-07-15|1
6990|5859|mj|2009-07-15|1
6991|5859|Ben|2009-07-15|1
6992|5859|financemaster|2009-07-16|1
6993|5859|AndrewBrackin|2009-07-16|1
6994|5859|DokorThomas|2009-07-18|1
6995|5859|Rogelio Gudino|2009-11-19|1
6996|5859|Kent|2009-07-16|1
6997|5859|Kent|2009-07-16|1
6998|674|Barbara Ballard|2010-03-04|1
6999|674|Josh Laughner|2010-03-04|1
7000|674|Carlos Cardona|2010-03-04|1
7001|674|Chris Duffy|2010-03-04|1
7002|674|Rich Wong|2010-03-04|1
7003|674|t o b e|2010-03-05|1
7004|674|Valyn Perini|2010-03-05|1
7005|674|Rich Wong|2010-03-05|1
7006|674|Paul Calento|2010-03-05|1
7007|674|terry|2010-03-05|1
7008|674|Kam Rezvani|2010-03-05|1
7009|674|Luca Passani|2010-03-05|1
7010|674|Rich Wong|2010-03-05|1
7011|674|The Mag House|2010-03-05|1
7012|674|Rich Wong|2010-03-05|1
7013|674|David Wood|2010-03-06|1
7014|674|Juha Christensen|2010-03-06|1
7015|674|David Wood|2010-03-06|1
7016|674|David Wood|2010-03-06|1
7017|674|Rich Wong|2010-03-06|1
7018|674|VB|2010-03-17|1
7019|674|BR|2010-03-06|1
7020|674|mikebluestein|2010-03-06|1
7021|674|Kevin Leversee|2010-03-06|1
7022|674|rich wong|2010-03-06|1
7023|674|Matches Malone|2010-03-07|1
7024|674|robin maxim|2010-03-07|1
7025|674|Chris Wilson, research2guidance|2010-03-08|1
7026|674|franciscokattan|2010-03-08|1
7027|674|Kam Rezvani|2010-03-08|1
7028|674|Francisco Kattan|2010-03-09|1
7029|674|Rich Wong|2010-03-09|1
7030|674|Claude Florin|2010-03-14|1
7031|674|Aaron Gerard Franco|2010-03-26|1
7032|5859|Kent|2009-07-16|1
7033|5859|Kent|2009-07-16|1
7034|5860|Andrew Mager|2009-07-14|1
7035|5860|tanacea|2009-07-14|1
7036|5860|Anon|2009-07-14|1
7037|5860|Ryan Spoon|2009-07-14|1
7038|5860|Michael|2009-07-14|1
7039|5860|Evan Travers|2009-07-14|1
7040|5860|Chris|2009-07-14|1
7041|5860|Travis J. Hill|2009-07-14|1
7042|5860|Rob|2009-07-14|1
7043|5860|Gail Whipple|2009-07-22|1
7044|5860|jman|2009-08-09|1
7045|5860|Jon Lawrence|2009-07-14|1
7046|5860|Gregory Wilson|2009-07-14|1
7047|5860|Gregory Magarshak|2009-07-14|1
7048|5860|Scotty B|2009-07-14|1
7049|5860|James Furlo|2009-07-14|1
7050|5860|mojaam|2009-07-14|1
7051|5860|Dom Elliott|2009-07-15|1
7052|5860|Susan Cline|2009-07-20|1
7053|5861|Art|2009-07-14|1
7054|5861|Darren|2009-07-14|1
7055|5861|moog|2009-07-14|1
7056|5861|jason|2009-07-14|1
7057|5861|different|2009-07-14|1
7058|5861|Chad|2009-07-14|1
7059|5861|EH|2009-07-14|1
7060|5861|m3tric|2009-07-14|1
7061|5861|Darren|2009-07-14|1
7062|5861|Alex P.|2009-07-14|1
7063|5861|Hamid|2009-07-14|1
7064|5861|Erick Schonfeld|2009-07-14|1
7065|5861|EH|2009-07-14|1
7066|5861|natsfan7|2009-07-14|1
7067|5861|DS|2009-07-14|1
7068|5861|earthworm|2009-07-14|1
7069|5861|Carl C|2009-07-14|1
7070|5861|jason|2009-07-14|1
7071|5861|Marco|2009-07-14|1
7072|5861|Michael Kimsal|2009-07-14|1
7073|5861|Erick Schonfeld|2009-07-14|1
7074|5861|Michael Kimsal|2009-07-14|1
7075|5861|Mark Omran|2009-07-14|1
7076|5861|Anon|2009-07-14|1
7077|5861|Dave|2009-07-14|1
7078|5861|KC|2009-07-14|1
7079|5861|Nation Hahn|2009-07-14|1
7080|5861|Luke|2009-07-14|1
7081|5861|Trae Dorn|2009-07-14|1
7082|5861|Rob|2009-07-14|1
7083|5861|Franz|2009-07-14|1
7084|5861|John|2009-07-14|1
7085|5861|Whathey Sayagain|2009-07-14|1
7086|5861|John|2009-07-14|1
7087|5861|Greg|2009-07-14|1
7088|5861|Robb Lewis|2009-07-14|1
7089|5861|SharonW|2009-07-14|1
7090|5861|a|2009-07-14|1
7091|5861|Nicholas|2009-07-14|1
7092|5861|MyLocator (tm)|2009-07-14|1
7093|5861|l|2009-07-14|1
7094|5861|natsfan7|2009-07-14|1
7095|5861|Jonathan Foley|2009-07-14|1
7096|5861|George Y|2009-07-14|1
7097|5861|Franz|2009-07-14|1
7098|5861|Carlo|2009-07-14|1
7099|5861|SharonW|2009-07-14|1
7100|5861|mobile-programmer|2009-07-14|1
7101|5861|mobile-programmer|2009-07-14|1
7102|5861|Frank Castle|2009-07-14|1
7103|5861|Lucious|2009-07-15|1
7104|5861|myculito|2009-07-15|1
7105|5861|andy|2009-07-17|1
7106|5862|Darren|2009-07-14|1
7107|5862|financemaster|2009-07-14|1
7108|5862|st|2009-07-14|1
7109|5862|curtis earl|2009-07-14|1
7110|5862|Akshay Jain|2009-07-14|1
7111|5862|Sam Holako|2009-07-14|1
7112|5862|JT|2009-07-14|1
7113|5862|st|2009-07-14|1
7114|5862|Deano|2009-07-14|1
7115|5862|AminoOo|2009-07-14|1
7116|5862|financemaster|2009-07-14|1
7117|5862|Panache Desai|2009-07-14|1
7118|5862|Jean Anaïs|2009-07-14|1
7119|5862|James Bromley|2009-07-14|1
7120|5862|Article Playground|2009-07-14|1
7121|5862|Article Playground|2009-07-14|1
7122|5862|False Idol Wosrhipper|2009-07-14|1
7123|5862|WW|2009-07-14|1
7124|5862|Jesse|2009-07-14|1
7125|5862|Ed Brill|2009-07-14|1
7126|5862|David Koretz|2009-07-14|1
7127|5862|Ed Brill|2009-07-14|1
7128|5862|Deano|2009-07-14|1
7129|5862|Robert Wayne Colburn|2009-07-14|1
7130|5862|Mish Hampton|2009-07-15|1
7131|5862|Ravi K|2009-07-15|1
7132|5864|Steve Jabs|2009-07-14|1
7133|5864|Article Playground|2009-07-14|1
7134|5864|Dez|2009-07-14|1
7135|5864|Geoff Garcia|2009-07-14|1
7136|5864|Article Playground|2009-07-14|1
7137|5864|Jeff|2009-07-14|1
7138|5864|Austin Apartment Pro|2009-07-14|1
7139|5864|Andrea Hill|2009-07-14|1
7140|5864|DC|2009-07-14|1
7141|5864|Sojourner|2009-07-14|1
7142|5864|Blahblah|2009-07-14|1
7143|5864|Crystal|2009-07-14|1
7144|5864|Zach|2009-07-16|1
7145|5865|Article Playground|2009-07-14|1
7146|5865|Darren|2009-07-14|1
7147|5865|Eric K|2009-07-14|1
7148|5865|Ryan|2009-07-14|1
7149|5865|j|2009-07-14|1
7150|5865|Joshua Hansen|2009-07-14|1
7151|5865|kris|2009-07-16|1
7152|5865|DtD Software|2009-07-15|1
7153|5865|tannille|2009-09-13|1
7154|5865|nicwic|2009-09-28|1
7155|5865|limbikani|2009-07-14|1
7156|5865|Mark|2009-07-14|1
7157|5865|financemaster|2009-07-14|1
7158|5865|financemaster|2009-07-14|1
7159|5865|MD|2009-07-14|1
7160|5865|DOGMACHInE|2009-07-14|1
7161|5865|pk|2009-11-12|1
7162|5865|pk|2009-11-12|1
7163|5865|Observer|2009-07-14|1
7164|5865|Darren|2009-07-14|1
7165|5865|Danny Roa|2009-07-14|1
7166|5865|Dyne|2009-07-14|1
7167|5865|financemaster|2009-07-14|1
7168|5865|Igor|2009-07-14|1
7169|5865|Can Sar|2009-07-14|1
7170|5865|Brent|2009-07-14|1
7171|5865|Vaibhav|2009-07-14|1
7172|5865|Pete Austin|2009-07-15|1
7173|5865|SmurfOsKitZilla|2009-07-17|1
7174|5865|mike|2009-07-14|1
7175|5865|Tim|2009-07-14|1
7176|5865|LAW|2009-07-14|1
7177|5865|LAW|2009-07-14|1
7178|5865|financemaster|2009-07-14|1
7179|5865|debajyoti|2009-07-14|1
7180|5865|randy|2009-07-14|1
7181|5865|Subhankar Ray|2009-07-14|1
7182|5865|Patrick|2009-07-14|1
7183|5865|Jay K|2009-07-14|1
7184|5865|James|2009-07-14|1
7185|5865|Dennis The Menace|2009-07-14|1
7186|5865|Nick|2009-07-14|1
7187|5865|Buzzlair Voufincci|2009-07-14|1
7188|5865|Schmal|2009-07-14|1
7189|5865|Lennie|2009-07-14|1
7190|5865|financemaster|2009-07-14|1
7191|5865|Evan Travers|2009-07-14|1
7192|5865|visualthings|2009-07-14|1
7193|5865|Ahmed Salem|2009-07-14|1
7194|5865|Stefan|2009-07-14|1
7195|5865|James|2009-07-14|1
7196|5865|Nick|2009-07-14|1
7197|5865|Jerry|2009-07-14|1
7198|5865|Lennie|2009-07-14|1
7199|5865|Asa Dotzler|2009-07-14|1
7200|5865|mike|2009-07-14|1
7201|5865|Marah Marie|2009-07-14|1
7202|5865|Markus Zeller|2009-07-14|1
7203|5865|Aric Lasry|2009-07-14|1
7204|5865|Tom Schlick|2009-07-14|1
7205|5865|Sandra|2009-07-14|1
7206|5865|Myles|2009-07-14|1
7207|5865|Chris|2009-07-14|1
7208|5865|Christopher|2009-07-14|1
7209|5865|jamEs|2009-07-14|1
7210|5865|anon|2009-07-14|1
7211|5865|Xoc Esahc|2009-07-14|1
7212|5865|Asa Dotzler|2009-07-14|1
7213|5865|Tim Morgan|2009-07-14|1
7214|5865|Xoc Esahc|2009-07-14|1
7215|5865|Justin Russell|2009-07-14|1
7216|5865|itspim|2009-07-14|1
7217|5865|Radge|2009-07-14|1
7218|5865|Ronnie|2009-07-14|1
7219|5865|todd|2009-07-14|1
7220|5865|Elizabeth K. Barone|2009-07-14|1
7221|5865|Patrick|2009-07-14|1
7222|5865|Vectoor|2009-07-14|1
7223|5865|MMO Pinoy|2009-07-14|1
7224|5865|Mario|2009-07-14|1
7225|5865|Que|2009-07-14|1
7226|5865|Elizabeth K. Barone|2009-07-14|1
7227|5865|Asa Dotzler|2009-07-14|1
7228|5865|chintan|2010-03-11|1
7229|5865|jacob|2009-07-14|1
7230|5865|Andrew|2010-01-03|1
7231|5865|Article Playground|2009-07-14|1
7232|5865|Chris|2009-07-14|1
7233|5865|Sebi Popa|2009-07-14|1
7234|5865|Que|2009-07-14|1
7235|5865|Simon Ferragne|2009-07-14|1
7236|5865|Gaith|2009-07-14|1
7237|5865|Kent|2009-07-14|1
7238|5865|fernando|2009-07-14|1
7239|5865|eattrn|2009-07-14|1
7240|5865|te-brian|2009-07-14|1
7241|5865|FC|2009-07-14|1
7242|5865|Elizabeth K. Barone|2009-07-14|1
7243|5865|Sean Ward|2009-07-14|1
7244|5865|Apotheken Verzeichnis|2009-07-14|1
7245|5865|Jeff Rainey|2009-07-14|1
7246|5865|Juan Snyman|2009-07-14|1
7247|5865|SeasonedLover|2009-07-14|1
7248|5865|Travis Russell|2009-07-14|1
7249|5865|Elizabeth K. Barone|2009-07-14|1
7250|5865|Chris Peters|2009-07-14|1
7251|5865|Juan Snyman|2009-07-14|1
7252|5865|Simon Ferragne|2009-07-14|1
7253|5865|Juan Snyman|2009-07-14|1
7254|5865|FBuser.com|2009-07-14|1
7255|5865|Elizabeth K. Barone|2009-07-14|1
7256|5865|Chris Wheat|2009-07-14|1
7257|5865|James|2009-07-14|1
7258|5865|miguel|2009-07-14|1
7259|5865|UncleMatt|2009-07-14|1
7260|5865|Asa Dotzler|2009-07-14|1
7261|5865|Jason M. Lemkin|2009-07-14|1
7262|5865|Juan Snyman|2009-07-14|1
7263|5865|mp|2009-07-14|1
7264|5865|ianmcn|2009-07-14|1
7265|5865|Shazzer|2009-07-15|1
7266|5865|Gergely Csonka|2009-07-14|1
7267|5865|Steve Mac|2009-07-14|1
7268|5865|Elizabeth K. Barone|2009-07-14|1
7269|5865|igniguy|2009-07-14|1
7270|5865|Juan Snyman|2009-07-14|1
7271|5865|Zacqary Adam Green|2009-07-14|1
7272|5865|mp|2009-07-14|1
7273|5865|mp|2009-07-14|1
7274|5865|Sean Left|2009-07-14|1
7275|5865|Sean Left|2009-07-14|1
7276|5865|Michael Croft|2009-07-14|1
7277|5865|steve|2009-07-14|1
7278|5865|Panache Desai|2009-07-14|1
7279|5865|Med Berkichi|2009-07-14|1
7280|5865|Chris Heilmann|2009-07-14|1
7281|5865|Asa Dotzler|2009-07-14|1
7282|5865|aiman|2009-07-17|1
7283|5865|haveboard|2009-07-14|1
7284|5865|haveboard|2009-07-14|1
7285|5865|nomalab|2009-07-14|1
7286|5865|Joseph|2009-07-14|1
7287|5865|keogh|2009-07-14|1
7288|5865|Rosh|2009-07-14|1
7289|5865|DavidTan|2009-07-17|1
7290|5865|Roman Bellich|2009-10-02|1
7291|5865|JM|2009-12-19|1
7292|5865|Sell number plates|2009-12-06|1
7293|5865|haveboard|2009-07-14|1
7294|5865|Sergey|2009-07-14|1
7295|5865|Andrea|2009-07-14|1
7296|5865|Spread Eagle|2009-07-14|1
7297|5865|financemaster|2009-07-14|1
7298|5865|Robert Schultz|2009-07-14|1
7299|5865|Jamaipanese|2009-07-14|1
7300|5865|_mark|2009-07-14|1
7301|5865|battisti|2009-07-14|1
7302|5865|Digital Agency|2009-07-14|1
7303|5865|MeanEYE|2009-07-14|1
7304|5865|Matt|2009-07-14|1
7305|5865|Andrew Mager|2009-07-14|1
7306|5865|Paul|2009-07-14|1
7307|5865|Robert Wayne Colburn|2009-07-14|1
7308|5865|Apostolos|2009-07-14|1
7309|5865|Robin Son|2009-07-14|1
7310|5865|Ramiro|2009-07-14|1
7311|5865|lewis|2009-07-14|1
7312|5865|Pat|2009-07-14|1
7313|5865|Anthony O' Brien|2009-07-14|1
7314|5865|Bill Hartzer|2009-07-14|1
7315|5865|Guias Local|2009-07-14|1
7316|5865|Mike Abundo|2009-07-14|1
7317|5865|Marcus|2009-07-14|1
7318|5865|danyb|2009-07-14|1
7319|5865|woohoo|2009-07-14|1
7320|5865|Amy|2009-07-14|1
7321|5865|Mike|2009-07-14|1
7322|5865|OPERAting system|2009-07-14|1
7323|5865|Tom|2009-07-14|1
7324|5865|nasrullah|2009-07-14|1
7325|5865|Macumba|2009-07-14|1
7326|5865|master|2009-07-14|1
7327|5865|Braeden|2009-07-14|1
7328|5865|Harro|2009-07-14|1
7329|5865|Duc|2009-07-14|1
7330|5865|Maxime Perron Caissy|2009-07-14|1
7331|5865|Jerusalem Style|2009-07-14|1
7332|5865|Kent Brewster|2009-07-14|1
7333|5865|Observer|2009-07-14|1
7334|5865|Michael Sliwinski|2009-07-14|1
7335|5865|Ron|2009-07-14|1
7336|5865|Joey Bing|2009-07-14|1
7337|5865|Dennis The Menace|2009-07-14|1
7338|5865|Ben Requena|2009-07-14|1
7339|5865|'Rick|2009-07-14|1
7340|5865|Spytalk|2009-07-14|1
7341|5865|Jon|2009-07-15|1
7342|5865|SmurfKitOsZilla|2009-07-17|1
7343|5865|free internet games for kids|2009-07-14|1
7344|5865|Markus Zeller|2009-07-14|1
7345|5865|ArWi|2009-07-14|1
7346|5865|MacJim|2009-07-15|1
7347|5865|Melwyn Furtado|2009-07-14|1
7348|5865|J|2009-07-14|1
7349|5865|Imperator|2009-07-15|1
7350|5865|Engal|2009-07-15|1
7351|5865|Joe|2009-07-15|1
7352|5865|MacJim|2009-07-15|1
7353|5865|Michael Lynch|2009-07-15|1
7354|5865|FermatsEnigma|2009-07-15|1
7355|5865|Dennison Uy|2009-07-15|1
7356|5865|Rob Fletcher|2009-07-15|1
7357|5865|Winooski|2009-07-15|1
7358|5865|StdNet Explorer|2009-07-17|1
7359|5865|PG|2009-07-15|1
7360|5865|Wozzle|2009-07-15|1
7361|5865|Ravi K|2009-07-15|1
7362|5865|Ed Walsh|2009-07-16|1
7363|5865|Fix|2009-07-16|1
7364|5865|jwlong|2009-07-16|1
7365|5865|Micah Sittig|2009-07-16|1
7366|5865|Baker Kawesa|2009-07-16|1
7367|5865|Bruno Miranda|2009-07-16|1
7368|5865|sunny|2009-07-17|1
7369|5865|jxs|2009-07-18|1
7370|5865|Dexter Sung|2009-07-19|1
7371|5865|helen|2009-07-20|1
7372|5865|Tetsui|2009-07-21|1
7373|5865|Walt Spence|2009-07-23|1
7374|5865|wangjel|2009-07-23|1
7375|5865|Jonathan Joyce|2009-07-23|1
7376|5865|Kiran Konathala|2009-07-28|1
7377|5865|bose headphones|2009-07-28|1
7378|5865|Nathan|2009-08-02|1
7379|5865|janak|2009-08-03|1
7380|5865|BeZerKoManDr|2009-08-10|1
7381|5865|Vanduir Volpato Maia|2009-08-29|1
7382|5865|youtube|2009-09-15|1
7383|5865|capnjonas|2009-09-17|1
7384|5865|anil kumar|2009-10-02|1
7385|5865|David|2009-11-01|1
7386|5865|Genetic|2009-11-01|1
7387|5865|davids|2009-11-15|1
7388|5865|araba oyunları|2009-11-16|1
7389|5865|turklee|2009-12-04|1
7390|5865|Cassie Steele|2009-12-29|1
7391|5865|musa|2010-01-27|1
7392|5865|Mohammad Koubeissi|2010-02-01|1
7393|5865|Moises|2010-02-02|1
7394|5865|Steve Barker|2010-02-03|1
7395|5865|vac|2010-02-19|1
7396|5866|Deal.y.zer|2009-07-14|1
7397|5866|Darren|2009-07-14|1
7398|5866|earthworm|2009-07-14|1
7399|5866|Darren|2009-07-14|1
7400|5866|Juan Snyman|2009-07-14|1
7401|5866|Gracklaw|2009-07-14|1
7402|5866|Alex Wilhelm|2009-07-14|1
7403|5866|Abhishek|2009-07-14|1
7404|5866|Elías|2009-07-14|1
7405|5866|Danny Roa|2009-07-14|1
7406|5866|Aaron|2009-07-14|1
7407|5866|Paul|2009-07-14|1
7408|5866|Leo Efstathiou|2009-07-14|1
7409|5866|Adam @ ArcTouch|2009-07-14|1
7410|5866|Danny Roa|2009-07-14|1
7411|5866|MyLocator (tm)|2009-07-14|1
7412|5866|Gracklaw|2009-07-14|1
7413|5866|Article Playground|2009-07-14|1
7414|5866|Kevin Cawley|2009-07-14|1
7415|5866|Article Playground|2009-07-14|1
7416|5866|Alex Wilhelm|2009-07-14|1
7417|5866|John Campbell|2009-07-14|1
7418|5866|Panache Desai|2009-07-14|1
7419|5866|Justin|2009-07-14|1
7420|5866|Guias Local|2009-07-14|1
7421|5866|Andrew Sotzing|2009-07-14|1
7422|5866|Anand Iyer|2009-07-14|1
7423|5866|David Herman|2009-07-14|1
7424|5866|Steffen Frost|2009-07-14|1
7425|5866|Michael Price|2009-07-14|1
7426|5866|rey|2009-08-19|1
7427|5867|Darren|2009-07-14|1
7428|5867|Amit Bhawani|2009-07-14|1
7429|5867|Joel Dow|2009-07-14|1
7430|5867|Pavlo Zahozhenko|2009-07-14|1
7431|5867|Joel Dow|2009-07-14|1
7432|5867|Gracklaw|2009-07-14|1
7433|5867|Amit Wadhwa|2009-07-14|1
7434|5867|Jamie Thomson|2009-07-14|1
7435|5867|Jamie Thomson|2009-07-14|1
7436|5867|William Blanchard|2009-07-14|1
7437|5867|Alex Yakima|2009-07-14|1
7438|5867|Disagree|2009-07-14|1
7439|5867|Jamie Thomson|2009-07-14|1
7440|5867|Jamie Thomson|2009-07-14|1
7441|5867|Neil|2009-07-15|1
7442|5867|Andy Gongea|2009-07-14|1
7443|5867|vassil mladjov|2009-07-14|1
7444|5867|vassil mladjov|2009-07-14|1
7445|5867|James Farell|2009-07-14|1
7446|5867|Rich|2009-10-19|1
7447|5867|Article Playground|2009-07-14|1
7448|5867|Natsfan7|2009-07-14|1
7449|5867|Jamie Thomson|2009-07-14|1
7450|5867|Cec|2009-07-14|1
7451|5867|Gracklaw|2009-07-14|1
7452|5867|Geoff|2009-07-14|1
7453|5867|WhatsMyLine|2009-07-14|1
7454|5867|MyLocator (tm)|2009-07-14|1
7455|5867|Gracklaw|2009-07-14|1
7456|5867|Brandon Watson|2009-07-14|1
7457|5867|Alex|2009-07-14|1
7458|5867|G|2009-07-14|1
7459|5867|Mark|2009-07-14|1
7460|5867|Mike|2009-07-14|1
7461|5867|Grendel|2009-07-15|1
7462|5867|M. Ferguson|2009-07-15|1
7463|5868|Darren|2009-07-14|1
7464|5868|Matt|2009-07-14|1
7465|5868|JennyKaretas|2009-07-15|1
7466|5868|Tim|2009-07-14|1
7467|5868|Al|2009-07-14|1
7468|5868|Edward Kim|2009-07-14|1
7469|5868|V|2009-07-14|1
7470|5868|Mike|2009-07-14|1
7471|5868|Article Playground|2009-07-14|1
7472|5868|Soulja Boy Tell 'Em|2009-07-14|1
7473|5868|Article Playground|2009-07-14|1
7474|5868|Brandon Mendelson|2009-07-14|1
7475|5868|Austin Apartment Pro|2009-07-14|1
7476|5868|Article Playground|2009-07-14|1
7477|5868|Chris Wheat|2009-07-14|1
7478|5868|Jason|2009-07-14|1
7479|5868|jasonfromEPIC|2009-07-14|1
7480|5868|haha :) hello?|2009-07-28|1
7481|5869|Fix error|2009-07-14|1
7482|5869|Darren|2009-07-14|1
7483|5869|FeedsTech.com|2009-07-14|1
7484|5869|Article Playground|2009-07-14|1
7485|5869|Chris Comella|2009-07-14|1
7486|5869|Article Playground|2009-07-14|1
7487|5869|Juke|2009-07-14|1
7488|5869|Will Sanders|2009-07-14|1
7489|5869|Robin Wauters|2009-07-14|1
7490|5869|P2P Lending News|2009-07-14|1
7491|5869|Larry Chiang|2009-07-14|1
7492|5869|NewHorizon|2009-07-15|1
7493|5869|Christian Brucculeri|2009-07-14|1
7494|5869|Article Playground|2009-07-14|1
7495|5869|NZN|2009-07-14|1
7496|5869|Article Playground|2009-07-14|1
7497|5869|Wil|2009-07-14|1
7498|5869|Wil|2009-07-14|1
7499|5869|Ivan Lazarte|2009-07-14|1
7500|5869|Larry Chiang|2009-07-14|1
7501|5869|NewHorizon|2009-07-15|1
7502|5869|Old Prosper Lender|2009-07-14|1
7503|5869|Ricardo|2009-07-14|1
7504|5869|janie|2009-07-14|1
7505|5869|Stan Squab|2009-07-14|1
7506|5869|Marc|2009-07-14|1
7507|5869|Larry Chiang|2009-07-14|1
7508|5869|Nickolas|2009-08-15|1
7509|5871|Dan Grossman|2009-07-14|1
7510|5871|Darren|2009-07-14|1
7511|5871|Dressyourcellnow.com|2009-07-14|1
7512|5871|Bruce Colwin|2009-07-14|1
7513|5871|Zafarali Ahmed|2009-07-14|1
7514|5871|Amit Bhawani|2009-07-14|1
7515|5871|Fix error|2009-07-14|1
7516|5871|dasein|2009-07-14|1
7517|5871|Robin Wauters|2009-07-14|1
7518|5871|Vincent|2009-07-14|1
7519|5871|josie|2009-07-14|1
7520|5871|steve_mobs|2009-07-14|1
7521|5871|Simn|2009-07-14|1
7522|5871|Dave|2009-07-14|1
7523|5871|Henry|2009-07-14|1
7524|5871|sooyeew|2009-07-14|1
7525|5872|Hendra|2009-07-14|1
7526|5872|Dan Grossman|2009-07-14|1
7527|5872|David Sutherland|2009-07-14|1
7528|5872|Al|2009-07-14|1
7529|5872|Furobiker|2009-07-14|1
7530|5872|Mark K Curtis|2009-07-14|1
7531|5872|TuneWiki|2009-07-14|1
7532|5872|Mathew Carpenter|2009-07-14|1
7533|5872|TuneWiki|2009-07-14|1
7534|5872|SpankinApps|2009-07-14|1
7535|5872|Article Playground|2009-07-14|1
7536|5872|Aaron|2009-07-14|1
7537|5872|Article Playground|2009-07-14|1
7538|5872|Bayira|2009-07-14|1
7539|675|nils|2010-03-04|1
7540|675|thecolor|2010-03-04|1
7541|675|Brandon|2010-03-04|1
7542|675|will|2010-03-04|1
7543|675|InKoreaURLucky2HavePhone|2010-03-04|1
7544|675|Dominiek ter Heide|2010-03-04|1
7545|675|Sumocat|2010-03-04|1
7546|675|Sam|2010-03-05|1
7547|675|Paul Papadimitriou|2010-03-04|1
7548|675|Gerald Buckley|2010-03-04|1
7549|675|Richard|2010-03-04|1
7550|675|julian|2010-03-04|1
7551|675|Serkan Toto|2010-03-04|1
7552|675|Boris|2010-03-04|1
7553|675|Michael Levy|2010-03-04|1
7554|675|Amit Shaked|2010-03-04|1
7555|675|hardtruthblog|2010-03-04|1
7556|675|Skip|2010-03-04|1
7557|675|bobics|2010-03-04|1
7558|675|kevin|2010-03-04|1
7559|675|Who dat who dat|2010-03-04|1
7560|675|Michael A. De Bose|2010-03-05|1
7561|675|AppleUserSinceIIe|2010-03-05|1
7562|675|Brad F.|2010-03-05|1
7563|675|Joe|2010-03-05|1
7564|675|bobzilla|2010-03-05|1
7565|675|Andrew 승룡 Choi|2010-03-09|1
7566|5873|Spencer Schoeben|2009-07-13|1
7567|5873|Dotcominfoway|2009-07-13|1
7568|5873|Dressyourcellnow.com|2009-07-13|1
7569|5873|Brenton|2009-07-13|1
7570|5873|sk|2009-07-14|1
7571|5873|Dressyourcellnow.com|2009-07-13|1
7572|5873|Bill|2009-07-14|1
7573|5873|Jason|2009-07-14|1
7574|5873|Frodo Jones|2009-07-14|1
7575|5873|Darren|2009-07-13|1
7576|5873|Dennis M S|2009-07-14|1
7577|5873|Dan|2009-07-14|1
7578|5873|Philena Rush|2009-07-13|1
7579|5873|Dressyourcellnow.com|2009-07-13|1
7580|5873|Daniel|2009-07-13|1
7581|5873|anthony|2009-07-13|1
7582|5873|Dressyourcellnow.com|2009-07-13|1
7583|5873|Str1f3|2009-07-14|1
7584|5873|Str1f3|2009-07-14|1
7585|5873|Str1f3|2009-07-14|1
7586|5873|Altowag|2009-07-13|1
7587|5873|Ashu|2009-07-13|1
7588|5873|MG Siegler|2009-07-13|1
7589|5873|John Appleseed|2009-07-13|1
7590|5873|BrainDrain|2009-07-13|1
7591|5873|Hendra|2009-07-13|1
7592|5873|BBFan|2009-07-13|1
7593|5873|HardyHar|2009-07-14|1
