12891|A Google user|4|0|3.7.16|2018-02-25 04:23:27|null|most_relevant|com.sevencupsoftea.app
12892|SALONI B|3|0|3.7.16|2017-11-30 16:44:44|null|most_relevant|com.sevencupsoftea.app
12893|cyx x|5|0|3.7.16|2017-10-07 11:44:59|null|most_relevant|com.sevencupsoftea.app
12894|Parvathy Venugopal|5|0|3.7.16|2017-12-20 13:21:36|null|most_relevant|com.sevencupsoftea.app
12895|Michael Mike|1|0|3.7.16|2017-12-12 03:37:01|null|most_relevant|com.sevencupsoftea.app
12896|Andre Hovsepian|1|1|3.7.16|2017-10-11 10:06:28|null|most_relevant|com.sevencupsoftea.app
12897|Felipe Vasquez|3|0|3.7.16|2017-10-20 11:20:05|null|most_relevant|com.sevencupsoftea.app
12898|A Google user|5|0|3.7.16|2017-09-26 17:39:57|null|most_relevant|com.sevencupsoftea.app
12899|Ishita Swaroop|5|0|3.7.16|2017-10-07 04:15:42|null|most_relevant|com.sevencupsoftea.app
12900|Elizabeth Eney|4|0|3.7.16|2017-10-30 22:05:50|null|most_relevant|com.sevencupsoftea.app
12901|Kristīne Andersone|1|2|3.7.16|2017-10-30 01:38:31|null|most_relevant|com.sevencupsoftea.app
12902|Ahmed elsaidy|1|0|3.7.16|2017-12-15 23:39:51|null|most_relevant|com.sevencupsoftea.app
12903|Christopher Gomes|5|0|3.7.16|2017-10-28 17:14:26|null|most_relevant|com.sevencupsoftea.app
12904|Fanny Cox|4|0|3.7.16|2017-10-29 22:09:01|null|most_relevant|com.sevencupsoftea.app
12905|David Miles Viers|4|0|3.7.16|2017-11-02 18:31:47|null|most_relevant|com.sevencupsoftea.app
12906|A Google user|5|0|3.7.16|2017-11-15 00:54:15|null|most_relevant|com.sevencupsoftea.app
12907|Brian Bey|1|5|3.7.16|2017-09-27 08:43:55|null|most_relevant|com.sevencupsoftea.app
12908|Little Kitty|5|0|3.7.16|2017-11-23 04:48:55|null|most_relevant|com.sevencupsoftea.app
12909|Vansh Shah|5|0|3.7.16|2017-12-18 11:32:00|null|most_relevant|com.sevencupsoftea.app
12910|AJ Palasky|5|0|3.7.16|2017-12-26 03:10:40|null|most_relevant|com.sevencupsoftea.app
12911|Kaleb Henry|5|0|3.7.16|2017-10-14 21:41:14|null|most_relevant|com.sevencupsoftea.app
12912|Christian Amdi Jensen|1|0|3.7.16|2017-11-22 22:46:46|null|most_relevant|com.sevencupsoftea.app
12913|A Google user|5|0|3.7.16|2017-11-27 14:13:41|null|most_relevant|com.sevencupsoftea.app
12914|Abi Tremblay|5|0|3.7.16|2017-10-09 15:53:20|null|most_relevant|com.sevencupsoftea.app
12915|Courtney Moore|5|0|3.7.16|2017-12-19 08:20:15|null|most_relevant|com.sevencupsoftea.app
12916|Ironhide 1904|2|0|3.7.16|2017-12-09 17:21:55|null|most_relevant|com.sevencupsoftea.app
12917|Melissa Davis|5|0|3.7.16|2017-09-30 05:53:13|null|most_relevant|com.sevencupsoftea.app
12918|A Google user|3|0|3.7.16|2017-12-30 00:20:51|null|most_relevant|com.sevencupsoftea.app
12919|Aniket|5|0|3.7.16|2017-11-20 13:27:14|null|most_relevant|com.sevencupsoftea.app
12920|Eva Poe|5|0|3.7.16|2017-11-17 21:20:54|null|most_relevant|com.sevencupsoftea.app
12921|Catriona Paterson|5|0|3.7.16|2017-11-24 22:00:41|null|most_relevant|com.sevencupsoftea.app
12922|Nate Hulley|5|0|3.7.16|2017-11-08 03:29:57|null|most_relevant|com.sevencupsoftea.app
12923|Ka San|5|0|3.7.16|2017-09-30 06:38:48|null|most_relevant|com.sevencupsoftea.app
12924|Arlene Embona|5|0|3.7.16|2017-11-01 14:00:41|null|most_relevant|com.sevencupsoftea.app
12925|Wonderful Olive|5|1|3.7.16|2017-09-26 00:00:05|null|most_relevant|com.sevencupsoftea.app
12926|christ abraamian|1|1|3.7.16|2017-12-26 07:54:19|null|most_relevant|com.sevencupsoftea.app
12927|Ashley Lauren|3|1|3.7.16|2017-10-10 13:36:35|null|most_relevant|com.sevencupsoftea.app
12928|swapnil damor|5|0|3.7.16|2017-12-29 17:48:09|null|most_relevant|com.sevencupsoftea.app
12929|A Google user|5|2|3.7.16|2017-09-25 19:33:02|null|most_relevant|com.sevencupsoftea.app
12930|Rachel Odendaal|1|1|3.7.16|2017-10-18 03:52:40|null|most_relevant|com.sevencupsoftea.app
12931|Amy Martin|5|0|3.7.16|2017-11-10 16:35:00|null|most_relevant|com.sevencupsoftea.app
12932|CHANDAN SAMADDAR|1|0|3.7.16|2017-11-14 17:42:37|null|most_relevant|com.sevencupsoftea.app
12933|Charlie Watson|5|0|3.7.16|2017-10-26 15:24:48|null|most_relevant|com.sevencupsoftea.app
12934|Natalie Eden Rañada|5|0|3.7.16|2017-10-18 18:31:48|null|most_relevant|com.sevencupsoftea.app
12935|A Google user|5|0|3.7.16|2017-11-27 03:42:11|null|most_relevant|com.sevencupsoftea.app
12936|Samantha Laboy|5|0|3.7.16|2017-09-26 16:02:53|null|most_relevant|com.sevencupsoftea.app
12937|Chinmay Bawdekar|2|0|3.7.16|2017-12-22 21:36:46|null|most_relevant|com.sevencupsoftea.app
12938|Mehnaz Zinnia|4|0|3.7.16|2017-11-20 12:38:43|null|most_relevant|com.sevencupsoftea.app
12939|Catherine James|5|0|3.7.16|2017-10-27 20:38:38|null|most_relevant|com.sevencupsoftea.app
12940|LeiAnn Jehn|4|0|3.7.16|2017-12-13 13:38:36|null|most_relevant|com.sevencupsoftea.app
12941|Jon Ferretti|3|0|3.7.16|2017-10-10 10:48:49|null|most_relevant|com.sevencupsoftea.app
12942|A Google user|5|1|3.7.16|2017-09-29 09:57:16|null|most_relevant|com.sevencupsoftea.app
12943|Emily Church|5|0|3.7.16|2017-11-21 16:32:26|null|most_relevant|com.sevencupsoftea.app
12944|Patrick Haryett|5|0|3.7.16|2017-09-26 00:32:28|null|most_relevant|com.sevencupsoftea.app
12945|Laura Enria|2|0|3.7.16|2017-12-28 19:05:53|null|most_relevant|com.sevencupsoftea.app
12946|Brandon McCormick|4|0|3.7.16|2017-10-20 20:53:00|null|most_relevant|com.sevencupsoftea.app
12947|Mpho Mokoena|5|0|3.7.16|2017-11-15 23:14:54|null|most_relevant|com.sevencupsoftea.app
12948|gemma x|5|0|3.7.16|2017-10-16 11:58:32|null|most_relevant|com.sevencupsoftea.app
12949|A Google user|4|0|3.7.16|2017-10-30 04:59:01|null|most_relevant|com.sevencupsoftea.app
12950|Ananthalakshmi Adapa|5|0|3.7.16|2017-10-18 23:26:57|null|most_relevant|com.sevencupsoftea.app
12951|Laura Sandstrom|5|0|3.7.16|2017-11-19 05:31:35|null|most_relevant|com.sevencupsoftea.app
12952|Ivana la Iguana|5|0|3.7.16|2017-11-08 01:44:50|null|most_relevant|com.sevencupsoftea.app
12953|Lauren Persica-Bray|5|0|3.7.16|2017-10-22 18:48:53|null|most_relevant|com.sevencupsoftea.app
12954|Turan Jabbarli|5|0|3.7.16|2017-12-09 05:51:39|null|most_relevant|com.sevencupsoftea.app
12955|Lesley De Keyser|1|0|3.7.16|2017-11-08 22:06:47|null|most_relevant|com.sevencupsoftea.app
12956|Char Brogan|1|1|3.7.16|2017-10-14 19:52:16|null|most_relevant|com.sevencupsoftea.app
12957|Aryan Chitransh|5|1|3.7.16|2017-10-03 20:04:27|null|most_relevant|com.sevencupsoftea.app
12958|Cera Weaver|1|0|3.7.16|2017-12-21 08:35:42|null|most_relevant|com.sevencupsoftea.app
12959|cireyukii|5|0|3.7.16|2017-12-30 17:22:54|null|most_relevant|com.sevencupsoftea.app
12960|Lisa Ayers|5|0|3.7.16|2017-10-24 22:55:56|null|most_relevant|com.sevencupsoftea.app
12961|Prerna Bhatia|5|0|3.7.16|2017-11-09 17:48:51|null|most_relevant|com.sevencupsoftea.app
12962|David|1|0|3.7.16|2017-11-28 19:33:34|null|most_relevant|com.sevencupsoftea.app
12963|Darlene Anderson|4|0|3.7.16|2017-10-27 16:45:21|null|most_relevant|com.sevencupsoftea.app
12964|Sami Grant|1|0|3.7.16|2017-09-27 21:58:32|null|most_relevant|com.sevencupsoftea.app
12965|Katy123cool kanal|1|0|3.7.16|2017-10-07 22:21:52|null|most_relevant|com.sevencupsoftea.app
12966|Ryah S|3|0|3.7.16|2017-12-12 21:17:54|null|most_relevant|com.sevencupsoftea.app
12967|Shanid G|5|0|3.7.16|2017-11-22 17:23:52|null|most_relevant|com.sevencupsoftea.app
12968|Davion|1|0|3.7.16|2017-12-23 01:07:17|null|most_relevant|com.sevencupsoftea.app
12969|Katina Mauldin|5|0|3.7.16|2017-10-22 02:11:15|null|most_relevant|com.sevencupsoftea.app
12970|A Google user|4|1|3.7.16|2017-09-26 19:54:04|null|most_relevant|com.sevencupsoftea.app
12971|Jennii Rose|1|0|3.7.16|2017-11-02 14:20:18|null|most_relevant|com.sevencupsoftea.app
12972|Katelyn Johnson|1|0|3.7.16|2017-11-28 08:41:37|null|most_relevant|com.sevencupsoftea.app
12973|Jessica Cottrell|1|1|3.7.16|2017-10-19 02:18:50|null|most_relevant|com.sevencupsoftea.app
12974|Bianca Cronjé|2|0|3.7.16|2017-09-27 13:14:02|null|most_relevant|com.sevencupsoftea.app
12975|Tammy Jane|5|0|3.7.16|2017-10-11 17:17:43|null|most_relevant|com.sevencupsoftea.app
12976|Unga Bunga|5|0|3.7.16|2017-10-19 02:21:20|null|most_relevant|com.sevencupsoftea.app
12977|john denis dunne|5|0|3.7.16|2017-12-03 06:05:41|null|most_relevant|com.sevencupsoftea.app
12978|fireYtail|3|0|3.7.16|2017-10-13 01:16:03|null|most_relevant|com.sevencupsoftea.app
12979|Ciara Gaches|5|0|3.7.16|2017-12-02 01:37:21|null|most_relevant|com.sevencupsoftea.app
12980|GamingGLaDOS|5|0|3.7.16|2018-01-23 20:31:34|null|most_relevant|com.sevencupsoftea.app
12981|Jennifer Lee|5|0|3.7.16|2017-12-24 01:01:56|null|most_relevant|com.sevencupsoftea.app
12982|Rajat Gupta|5|0|3.7.16|2017-11-22 03:03:54|null|most_relevant|com.sevencupsoftea.app
12983|Kumar|1|0|3.7.16|2017-12-21 12:55:51|null|most_relevant|com.sevencupsoftea.app
12984|Adriana Shamblin|5|0|3.7.16|2017-12-17 14:43:53|null|most_relevant|com.sevencupsoftea.app
12985|tausif noor|3|0|3.7.16|2017-11-02 17:26:40|null|most_relevant|com.sevencupsoftea.app
12986|A Google user|5|0|3.7.16|2017-11-26 23:00:10|null|most_relevant|com.sevencupsoftea.app
12987|Jerimy Smith|5|0|3.7.16|2017-09-26 20:38:47|null|most_relevant|com.sevencupsoftea.app
12988|Jinendra Mehta|3|0|3.7.16|2017-10-15 16:28:24|null|most_relevant|com.sevencupsoftea.app
12989|Adalaina Musheff|5|0|3.7.16|2017-12-07 05:05:44|null|most_relevant|com.sevencupsoftea.app
12990|Daisy Robinson|5|0|3.7.16|2017-10-15 17:49:06|null|most_relevant|com.sevencupsoftea.app
12991|Saba Saadi|5|0|3.7.16|2017-10-21 21:01:46|null|most_relevant|com.sevencupsoftea.app
12992|Deepa B|1|0|3.7.16|2017-12-15 16:58:06|null|most_relevant|com.sevencupsoftea.app
12993|Ritwick Verma|5|0|3.7.16|2017-10-23 23:00:03|null|most_relevant|com.sevencupsoftea.app
12994|Pratik Mishra|5|0|3.7.16|2017-12-02 06:25:38|null|most_relevant|com.sevencupsoftea.app
12995|Bhavna Verma|5|0|3.7.16|2017-10-07 06:08:51|null|most_relevant|com.sevencupsoftea.app
12996|Devon McCready|5|0|3.7.16|2017-12-23 19:59:59|null|most_relevant|com.sevencupsoftea.app
12997|Ohirah Wilson|4|0|3.7.16|2017-11-24 14:55:11|null|most_relevant|com.sevencupsoftea.app
12998|Hanna Scesny|5|0|3.7.16|2017-10-29 02:27:45|null|most_relevant|com.sevencupsoftea.app
12999|Goddamnzilla !|5|0|3.7.16|2017-11-12 13:16:01|null|most_relevant|com.sevencupsoftea.app
13000|Lala Chinta|4|0|3.7.16|2017-12-04 17:54:10|null|most_relevant|com.sevencupsoftea.app
13001|nessa|4|0|3.7.16|2017-09-26 10:39:55|null|most_relevant|com.sevencupsoftea.app
13002|A Google user|4|0|3.7.16|2017-12-27 15:37:34|null|most_relevant|com.sevencupsoftea.app
13003|Sabrina Durkee|5|0|3.7.16|2017-11-05 23:24:05|null|most_relevant|com.sevencupsoftea.app
13004|Tina C.|5|0|3.7.16|2017-12-08 04:13:19|null|most_relevant|com.sevencupsoftea.app
13005|Grace Subramanian|5|0|3.7.16|2017-12-09 08:42:56|null|most_relevant|com.sevencupsoftea.app
13006|Aldo Teoh Hong|5|0|3.7.16|2017-12-15 18:45:43|null|most_relevant|com.sevencupsoftea.app
13007|Savannah Ward|5|0|3.7.16|2017-12-17 06:09:49|null|most_relevant|com.sevencupsoftea.app
13008|Lauren Winkelman|4|0|3.7.16|2017-11-01 02:43:58|null|most_relevant|com.sevencupsoftea.app
13009|Keshia Djoe|5|0|3.7.16|2017-10-26 11:04:06|null|most_relevant|com.sevencupsoftea.app
13010|Sam Rockx|5|0|3.7.16|2017-10-15 11:34:03|null|most_relevant|com.sevencupsoftea.app
13011|Enny|1|0|3.7.16|2017-12-02 22:45:42|null|most_relevant|com.sevencupsoftea.app
13012|Rebekahwriter13|5|0|3.7.16|2017-12-17 05:09:24|null|most_relevant|com.sevencupsoftea.app
13013|Kiran Kayy|1|0|3.7.16|2017-12-12 20:17:27|null|most_relevant|com.sevencupsoftea.app
13014|Divya Netree Tondary|5|0|3.7.16|2017-12-13 14:35:44|null|most_relevant|com.sevencupsoftea.app
13015|sankookie|1|0|3.7.16|2017-11-16 02:14:17|null|most_relevant|com.sevencupsoftea.app
13016|Bri Sidell|5|0|3.7.16|2017-12-29 17:09:07|null|most_relevant|com.sevencupsoftea.app
13017|Jay_ Evans|5|0|3.7.16|2017-12-28 19:52:06|null|most_relevant|com.sevencupsoftea.app
13018|Adella Ardiany|5|0|3.7.16|2017-11-13 13:09:51|null|most_relevant|com.sevencupsoftea.app
13019|A Google user|5|0|3.7.16|2017-10-30 06:19:51|null|most_relevant|com.sevencupsoftea.app
13020|Murielle Fayad|5|0|3.7.16|2020-04-02 06:20:05|2020-04-04 09:49:04|most_relevant|com.sevencupsoftea.app
13021|A Google user|4|0|3.7.16|2017-10-21 22:00:31|null|most_relevant|com.sevencupsoftea.app
13022|Becky Rhapsody|5|0|3.7.16|2017-12-16 21:02:28|null|most_relevant|com.sevencupsoftea.app
13023|Renato França|1|0|3.7.16|2017-12-03 15:52:33|null|most_relevant|com.sevencupsoftea.app
13024|Christopher Chavis|5|0|3.7.16|2017-10-22 07:32:03|null|most_relevant|com.sevencupsoftea.app
13025|Arianna Salatka|5|0|3.7.16|2017-12-23 18:41:52|null|most_relevant|com.sevencupsoftea.app
13026|DONNA GREMPEL|5|0|3.7.16|2017-10-07 13:54:10|null|most_relevant|com.sevencupsoftea.app
13027|Tanisha Mor|4|0|3.7.16|2017-12-18 06:38:12|null|most_relevant|com.sevencupsoftea.app
13028|Kamla Dobal|1|1|3.7.16|2017-10-06 22:56:15|null|most_relevant|com.sevencupsoftea.app
13029|Harrouche Elias|5|0|3.7.16|2017-12-12 19:49:27|null|most_relevant|com.sevencupsoftea.app
13030|Chris Lattner|5|0|3.7.16|2017-12-03 04:46:57|null|most_relevant|com.sevencupsoftea.app
13031|Mpho Mathebula|5|0|3.7.16|2017-09-27 12:03:58|null|most_relevant|com.sevencupsoftea.app
13032|Rebecca DSD|4|0|3.7.16|2017-12-12 02:39:34|null|most_relevant|com.sevencupsoftea.app
13033|Robyn Perry|1|0|3.7.16|2017-10-25 18:27:35|null|most_relevant|com.sevencupsoftea.app
13034|Cas|5|0|3.7.16|2017-10-01 06:43:13|null|most_relevant|com.sevencupsoftea.app
13035|Rhea Rao|5|0|3.7.16|2017-12-23 06:51:23|null|most_relevant|com.sevencupsoftea.app
13036|A Google user|5|0|3.7.16|2017-10-20 03:33:25|null|most_relevant|com.sevencupsoftea.app
13037|XJ C.|5|1|3.7.16|2017-12-13 09:16:48|null|most_relevant|com.sevencupsoftea.app
13038|YZthekilla|5|0|3.7.16|2017-12-15 06:53:16|null|most_relevant|com.sevencupsoftea.app
13039|Kurt Mueller|1|0|3.7.16|2017-10-20 22:33:50|null|most_relevant|com.sevencupsoftea.app
13040|School Mitra|4|0|3.7.16|2017-10-08 15:35:40|null|most_relevant|com.sevencupsoftea.app
13041|No Comfnd|5|0|3.7.16|2017-10-29 03:14:36|null|most_relevant|com.sevencupsoftea.app
13042|LancerZ 420|5|0|3.7.16|2017-12-20 08:34:16|null|most_relevant|com.sevencupsoftea.app
13043|Utkarsh Singh Parihar|5|0|3.7.16|2017-12-19 16:26:42|null|most_relevant|com.sevencupsoftea.app
13044|Janne Råman|5|0|3.7.16|2017-12-17 18:04:28|null|most_relevant|com.sevencupsoftea.app
13045|Christi Ham|4|0|3.7.16|2017-11-15 15:26:09|null|most_relevant|com.sevencupsoftea.app
13046|Tina Capoccia|5|0|3.7.16|2017-10-29 18:09:53|null|most_relevant|com.sevencupsoftea.app
13047|A Google user|5|0|3.7.16|2017-09-28 09:33:18|null|most_relevant|com.sevencupsoftea.app
13048|Jerry Crisan|5|0|3.7.16|2017-09-30 15:59:26|null|most_relevant|com.sevencupsoftea.app
13049|Sarra Laida|5|0|3.7.16|2017-10-24 20:02:03|null|most_relevant|com.sevencupsoftea.app
13050|Sandra Bisson|5|0|3.7.16|2017-12-18 03:50:02|null|most_relevant|com.sevencupsoftea.app
13051|mojisola timi|5|0|3.7.16|2017-10-17 16:09:02|null|most_relevant|com.sevencupsoftea.app
13052|Gunnar S.|5|0|3.7.16|2017-09-28 16:20:49|null|most_relevant|com.sevencupsoftea.app
13053|Jay Joan|4|0|3.7.16|2017-10-17 05:11:28|null|most_relevant|com.sevencupsoftea.app
13054|MH Tushar|5|0|3.7.16|2017-10-06 07:05:43|null|most_relevant|com.sevencupsoftea.app
13055|Kyle Pastarov|5|0|3.7.16|2017-10-17 03:38:15|null|most_relevant|com.sevencupsoftea.app
13056|A Google user|5|0|3.7.16|2017-10-20 16:50:34|null|most_relevant|com.sevencupsoftea.app
13057|Nan L.|5|0|3.7.16|2017-10-26 10:40:19|null|most_relevant|com.sevencupsoftea.app
13058|Erlen Domingo|5|0|3.7.16|2017-11-02 15:09:46|null|most_relevant|com.sevencupsoftea.app
13059|Mohamed Sayed|5|0|3.7.16|2017-11-30 17:07:36|null|most_relevant|com.sevencupsoftea.app
13060|A Google user|4|0|3.7.16|2017-11-22 17:59:19|null|most_relevant|com.sevencupsoftea.app
13061|Andres David Ortiz|5|1|3.7.16|2017-10-08 21:52:38|null|most_relevant|com.sevencupsoftea.app
13062|A Google user|5|0|3.7.16|2017-12-11 15:51:25|null|most_relevant|com.sevencupsoftea.app
13063|倉望都ᅳ勇|5|0|3.7.16|2017-10-11 16:06:15|null|most_relevant|com.sevencupsoftea.app
13064|Lisa Lisa|5|0|3.7.16|2017-12-03 12:12:18|null|most_relevant|com.sevencupsoftea.app
13065|Courtney Lee|5|0|3.7.16|2017-10-16 03:59:18|null|most_relevant|com.sevencupsoftea.app
13066|Jerry Huwae|5|0|3.7.16|2017-11-12 01:40:08|null|most_relevant|com.sevencupsoftea.app
13067|IMC General Shadow|5|0|3.7.16|2017-10-16 01:44:34|null|most_relevant|com.sevencupsoftea.app
13068|e j|5|0|3.7.16|2017-10-09 16:53:57|null|most_relevant|com.sevencupsoftea.app
13069|A Google user|5|0|3.7.16|2017-09-30 03:22:56|null|most_relevant|com.sevencupsoftea.app
13070|James Lim|5|0|3.7.16|2017-10-26 10:33:00|null|most_relevant|com.sevencupsoftea.app
13071|Sarah Lewry|5|0|3.7.16|2017-10-02 02:49:00|null|most_relevant|com.sevencupsoftea.app
13072|Sara Eleena|5|0|3.7.16|2017-11-18 14:33:54|null|most_relevant|com.sevencupsoftea.app
13073|Stevens Arias|5|0|3.7.16|2017-12-25 06:45:22|null|most_relevant|com.sevencupsoftea.app
13074|Nikolaa1103|5|0|3.7.16|2017-09-26 13:35:22|null|most_relevant|com.sevencupsoftea.app
13075|Qesera Rea|5|0|3.7.16|2017-10-23 17:19:47|null|most_relevant|com.sevencupsoftea.app
13076|Kumudini Chatterjee|5|0|3.7.16|2017-12-23 18:43:44|null|most_relevant|com.sevencupsoftea.app
13077|lyn lyn|4|0|3.7.16|2017-10-15 03:32:14|null|most_relevant|com.sevencupsoftea.app
13078|Gaby Grima|5|0|3.7.16|2017-12-26 22:04:46|null|most_relevant|com.sevencupsoftea.app
13079|Hell TM|5|0|3.7.16|2017-09-25 22:10:07|null|most_relevant|com.sevencupsoftea.app
13080|Kristin Miller|5|0|3.7.16|2017-11-11 15:20:17|null|most_relevant|com.sevencupsoftea.app
13081|Emmanuel Ramírez|5|0|3.7.16|2017-10-29 11:40:14|null|most_relevant|com.sevencupsoftea.app
13082|Eric Huerta|1|0|3.7.16|2017-12-24 09:06:25|null|most_relevant|com.sevencupsoftea.app
13083|Knight|5|0|3.7.16|2017-12-25 23:24:53|null|most_relevant|com.sevencupsoftea.app
13084|Guys Being Dudes|5|0|3.7.16|2017-10-17 08:44:38|null|most_relevant|com.sevencupsoftea.app
13085|Ruchi Garg|5|0|3.7.16|2017-10-12 16:20:49|null|most_relevant|com.sevencupsoftea.app
13086|himakshi lohani|4|0|3.7.16|2017-10-29 18:40:53|null|most_relevant|com.sevencupsoftea.app
13087|Aneek Chakrabortty|4|0|3.7.16|2017-11-29 20:12:55|null|most_relevant|com.sevencupsoftea.app
13088|Gaelin Shupe|5|0|3.7.16|2017-12-18 06:23:30|null|most_relevant|com.sevencupsoftea.app
13089|tw _fan|1|0|3.7.15|2017-09-25 16:21:41|null|most_relevant|com.sevencupsoftea.app
13090|A Google user|4|1|3.7.14|2017-10-12 11:41:21|null|most_relevant|com.sevencupsoftea.app
13091|Elnaz 17|5|0|3.7.14|2017-09-24 21:05:48|null|most_relevant|com.sevencupsoftea.app
13092|Anon Ymous|1|0|3.7.14|2017-09-25 03:26:31|null|most_relevant|com.sevencupsoftea.app
13093|Anna Jones|5|0|3.7.14|2017-09-25 00:22:20|null|most_relevant|com.sevencupsoftea.app
13094|David Covington|5|0|3.7.14|2017-09-24 21:19:48|null|most_relevant|com.sevencupsoftea.app
13095|Audra Podruzny|5|0|3.7.14|2017-09-25 20:52:30|null|most_relevant|com.sevencupsoftea.app
13096|Imogen Young|1|0|3.7.12|2017-09-25 15:07:33|null|most_relevant|com.sevencupsoftea.app
13097|Selena Ballerina|1|9|3.7.12|2018-09-12 10:58:24|null|most_relevant|com.sevencupsoftea.app
13098|Madam Mim|2|35|3.7.12|2017-08-23 02:04:00|null|most_relevant|com.sevencupsoftea.app
13099|Tal Scudi|1|13|3.7.12|2017-09-13 21:48:16|null|most_relevant|com.sevencupsoftea.app
13100|A Google user|2|13|3.7.12|2017-09-04 18:57:16|null|most_relevant|com.sevencupsoftea.app
13101|Courtney Marie Yoder|5|0|3.7.12|2017-09-22 14:15:47|null|most_relevant|com.sevencupsoftea.app
13102|A Google user|5|0|3.7.12|2017-09-22 08:42:25|null|most_relevant|com.sevencupsoftea.app
13103|A Google user|1|2|3.7.12|2017-09-14 04:09:56|null|most_relevant|com.sevencupsoftea.app
13104|j zhang|5|0|3.7.12|2017-09-15 00:50:06|null|most_relevant|com.sevencupsoftea.app
13105|Yvonne Afari|1|1|3.7.12|2017-10-28 13:58:45|null|most_relevant|com.sevencupsoftea.app
13106|Fia Malik|4|6|3.7.12|2017-09-03 23:19:35|null|most_relevant|com.sevencupsoftea.app
13107|James Fortenberry|4|2|3.7.12|2017-09-20 20:13:04|null|most_relevant|com.sevencupsoftea.app
13108|Amelia Chavez|1|22|3.7.12|2017-08-29 16:16:14|null|most_relevant|com.sevencupsoftea.app
13109|A Google user|1|7|3.7.12|2017-08-28 02:01:49|null|most_relevant|com.sevencupsoftea.app
13110|aasdw fdert|2|8|3.7.12|2017-08-27 13:37:16|null|most_relevant|com.sevencupsoftea.app
13111|Jason Lippincott|1|17|3.7.12|2017-08-23 14:06:46|null|most_relevant|com.sevencupsoftea.app
13112|Andrew Gilliland|3|1|3.7.12|2017-09-03 23:15:01|null|most_relevant|com.sevencupsoftea.app
13113|ashlie robertson|5|0|3.7.12|2017-09-20 20:19:34|null|most_relevant|com.sevencupsoftea.app
13114|Rajat D Naik|3|1|3.7.12|2017-10-28 21:33:04|null|most_relevant|com.sevencupsoftea.app
13115|Atticus Oliver-Ozzy|4|0|3.7.12|2017-09-13 00:18:55|null|most_relevant|com.sevencupsoftea.app
13116|Sloth Rahl|3|8|3.7.12|2017-08-20 01:48:57|null|most_relevant|com.sevencupsoftea.app
13117|Erik Ottosen|5|4|3.7.12|2017-08-25 16:00:01|null|most_relevant|com.sevencupsoftea.app
13118|A Google user|4|4|3.7.12|2017-08-25 19:45:14|null|most_relevant|com.sevencupsoftea.app
13119|Joseph Carroll|1|2|3.7.12|2017-09-07 08:26:19|null|most_relevant|com.sevencupsoftea.app
13120|Natzxx 2|5|0|3.7.12|2017-09-28 19:55:03|null|most_relevant|com.sevencupsoftea.app
13121|natalie Guerrero|5|0|3.7.12|2017-09-19 21:24:46|null|most_relevant|com.sevencupsoftea.app
13122|Alliza Bolden|2|0|3.7.12|2017-09-24 05:37:44|null|most_relevant|com.sevencupsoftea.app
13123|Elianne Perez|4|4|3.7.12|2017-08-25 06:08:07|null|most_relevant|com.sevencupsoftea.app
13124|Louis Daniels, Jr.|5|0|3.7.12|2017-09-19 05:47:52|null|most_relevant|com.sevencupsoftea.app
13125|Momo Something|5|3|3.7.12|2017-08-21 18:51:01|null|most_relevant|com.sevencupsoftea.app
13126|Gavin McGregor|4|1|3.7.12|2017-08-28 06:25:38|null|most_relevant|com.sevencupsoftea.app
13127|Akira Kiyohara|1|1|3.7.12|2017-09-13 19:30:50|null|most_relevant|com.sevencupsoftea.app
13128|Sofia Habibah|5|0|3.7.12|2017-09-09 08:19:07|null|most_relevant|com.sevencupsoftea.app
13129|Christina|5|0|3.7.12|2017-09-04 20:19:07|null|most_relevant|com.sevencupsoftea.app
13130|joe estes|1|1|3.7.12|2017-08-26 01:47:51|null|most_relevant|com.sevencupsoftea.app
13131|Blossum|2|3|3.7.12|2017-09-22 08:16:56|null|most_relevant|com.sevencupsoftea.app
13132|Imma Somebody|1|2|3.7.12|2017-09-03 01:24:59|null|most_relevant|com.sevencupsoftea.app
13133|Pavan madhusudan|5|0|3.7.12|2017-09-17 02:39:01|null|most_relevant|com.sevencupsoftea.app
13134|santosh|5|0|3.7.12|2017-09-10 11:26:45|null|most_relevant|com.sevencupsoftea.app
13135|Ankit de AntiHero|5|3|3.7.12|2017-08-26 20:45:15|null|most_relevant|com.sevencupsoftea.app
13136|Naomi Deller|5|1|3.7.12|2017-08-22 11:49:20|null|most_relevant|com.sevencupsoftea.app
13137|Alex Mcmillan|4|3|3.7.12|2017-08-22 18:37:18|null|most_relevant|com.sevencupsoftea.app
13138|Jillian Stebbins|5|3|3.7.12|2017-09-26 03:06:02|null|most_relevant|com.sevencupsoftea.app
13139|crazed bootystabber|1|1|3.7.12|2017-08-24 01:56:46|null|most_relevant|com.sevencupsoftea.app
13140|Liz Mountford|5|0|3.7.12|2017-09-22 04:30:38|null|most_relevant|com.sevencupsoftea.app
13141|Lowri *|3|1|3.7.12|2017-09-17 15:44:32|null|most_relevant|com.sevencupsoftea.app
13142|A Google user|5|2|3.7.12|2017-09-03 00:09:30|null|most_relevant|com.sevencupsoftea.app
13143|Ellie Lavender|2|1|3.7.12|2017-09-10 21:10:36|null|most_relevant|com.sevencupsoftea.app
13144|Abi Smith|4|0|3.7.12|2018-01-29 18:09:46|null|most_relevant|com.sevencupsoftea.app
