45765|3|1720654|1720655
45765|4|1720646|1720647
45765|5|19978041|19978042
45765|6|19978076|19978077
45766|0|1073745|1073746
45766|1|14719997|14719998
45766|2|6284144|6284145
45766|3|6284092|6284093
45766|4|6284018|6284019
45766|5|6283781|6283782
45766|6|6283661|6283662
45767|0|1004894|1004895
45767|1|13619429|13619430
45767|2|13619421|13619422
45767|3|13620988|13620989
45767|4|13602263|13602264
45767|5|13620980|13620981
45767|6|13619413|13619414
45768|0|19465691|19465692
45768|1|12661735|12661736
45768|2|7097008|7097009
45768|3|7087021|7087022
45768|4|7087037|7087038
45768|5|7087069|7087070
45768|6|21736498|21736499
45769|0|21440732|21440733
45769|1|21440820|21440821
45769|2|21440783|21440784
45769|3|21440769|21440770
45769|4|21440746|21440747
45769|5|21440712|21440713
45769|6|21440679|21440680
45770|0|1177760|1177761
45770|1|7525102|7525103
45770|2|7525110|7525111
45770|3|7525118|7525119
45770|4|7525131|7525132
45770|5|23106516|23106517
45770|6|23106524|23106525
45771|0|11732334|11732335
45771|1|11732414|11732415
45771|2|11732406|11732407
45771|3|11732398|11732399
45771|4|11732382|11732383
45771|5|11732374|11732375
45771|6|11732366|11732367
45772|0|22388478|22388479
45772|1|22388457|22388458
45772|2|22388383|22388384
45772|3|22388331|22388332
45772|4|22388284|22388285
45772|5|22388276|22388277
45772|6|22388268|22388269
45773|0|979008|979009
45773|1|10957159|10957160
45773|2|10957109|10957110
45773|3|10957096|10957097
45773|4|10957088|10957089
45773|5|10957061|10957062
45773|6|10766151|10766152
45774|0|949913|949914
45774|1|10973337|10973338
45774|2|10907462|10907463
45774|3|10907415|10907416
45774|4|10907387|10907388
45774|5|10907319|10907320
45774|6|10907198|10907199
45775|0|19058966|19058967
45775|1|19058950|19058951
45775|2|19058942|19058943
45775|3|21707402|21707403
45775|4|20768705|20768706
45775|5|20611382|20611383
45775|6|20611390|20611391
45776|0|1205910|1205911
45776|1|5173061|5173062
45776|2|5173005|5173006
45776|3|5172997|5172998
45776|4|5172989|5172990
45776|5|5172981|5172982
45776|6|5172973|5172974
45777|0|18342010|18342011
45777|1|18342282|18342283
45777|2|18342330|18342331
45777|3|18342774|18342775
45777|4|18342346|18342347
45777|5|18342314|18342315
45777|6|18342338|18342339
45778|0|14018744|14018745
45778|1|15114583|15114584
45778|2|15114454|15114455
45778|3|15114446|15114447
45778|4|15114438|15114439
45778|5|15114413|15114414
45778|6|15114210|15114211
45779|0|19575132|19575133
45779|1|9676323|9676324
45779|2|9676315|9676316
45779|3|9676307|9676308
45779|4|9676299|9676300
45779|5|9676291|9676292
45779|6|9676283|9676284
45780|0|7262651|7262652
45780|1|13690207|13690208
45780|2|13690199|13690200
45780|3|13690191|13690192
45780|4|13690183|13690184
45780|5|13690599|13690600
45780|6|11619842|11619843
45781|0|20260392|20260393
45781|1|21116170|21116171
45781|2|21116156|21116157
45781|3|21116000|21116001
45781|4|21115882|21115883
45781|5|21115815|21115816
45781|6|20337192|20337193
45782|0|12189106|12189107
45782|1|13334916|13334917
45783|0|1013801|1013802
45783|1|20834288|20834289
45783|2|20834280|20834281
45783|3|20834272|20834273
45783|4|20834264|20834265
45783|5|20834184|20834185
45783|6|17971045|17971046
45784|0|19679302|19679303
45784|1|11817083|11817084
45784|2|11817091|11817092
45784|3|11817115|11817116
45784|4|11609917|11609918
45784|5|11609925|11609926
45784|6|11609909|11609910
45785|0|6700294|6700295
45785|1|6700286|6700287
45785|2|6700278|6700279
45785|3|6700270|6700271
45785|4|6700542|6700543
45785|5|6700262|6700263
45785|6|6700534|6700535
45786|0|19679302|19679303
45786|1|11817083|11817084
45786|2|11817091|11817092
45786|3|11817115|11817116
45786|4|11609917|11609918
45786|5|11609925|11609926
45786|6|11609909|11609910
45787|0|7281151|7281152
45787|1|4235250|4235251
45787|2|4235242|4235243
45787|3|4235234|4235235
45787|4|4235226|4235227
45787|5|4235218|4235219
45787|6|6930057|6930058
45788|0|875401|875402
45788|1|1727460|1727461
45788|2|1727468|1727469
45788|3|875405|875406
45788|4|875409|875410
45788|5|875413|875414
45788|6|875417|875418
45789|0|1836351|1836352
45789|1|19406603|19406604
45789|2|19406611|19406612
45789|3|19406619|19406620
45789|4|4189055|4189056
45789|5|4189047|4189048
45789|6|4189039|4189040
45790|0|12016396|12016397
45790|1|23412601|23412602
45790|2|23412547|23412548
45790|3|23412520|23412521
45790|4|23412489|23412490
45790|5|23412468|23412469
45790|6|18744512|18744513
45791|0|6720466|6720467
45791|1|21472332|21472333
45791|2|21472268|21472269
45791|3|21472219|21472220
45791|4|21472077|21472078
45791|5|21472058|21472059
45791|6|21472032|21472033
45792|0|17776786|17776787
45792|1|22735916|22735917
45792|2|22163969|22163970
45792|3|21257104|21257105
45793|0|1273171|1273172
45793|1|20979045|20979046
45793|2|18848970|18848971
45793|3|17332310|17332311
45793|4|10586478|10586479
45793|5|6980948|6980949
45793|6|5707601|5707602
45794|0|3454203|3454204
45794|1|9439588|9439589
45794|2|9439514|9439515
45794|3|9439296|9439297
45794|4|9439259|9439260
45794|5|8095226|8095227
45794|6|8095218|8095219
45795|0|877140|877141
45795|1|1901371|1901372
45795|2|1901379|1901380
45795|3|1901283|1901284
45795|4|1093535|1093536
45795|5|1901291|1901292
45795|6|1093539|1093540
45796|0|19997165|19997166
45796|1|19997173|19997174
45796|2|15804016|15804017
45796|3|15803865|15803866
45796|4|15803827|15803828
45796|5|15803932|15803933
45796|6|15803940|15803941
45797|0|4295001|4295002
45797|1|16426723|16426724
45797|2|16426715|16426716
45797|3|16426707|16426708
45797|4|16426699|16426700
45797|5|16426691|16426692
45797|6|16426683|16426684
45798|0|23359451|23359452
45798|1|23360411|23360412
45798|2|23360465|23360466
45798|3|23360504|23360505
45798|4|23360618|23360619
45798|5|23360249|23360250
45798|6|23360082|23360083
45799|0|11073745|11073746
45799|1|13151655|13151656
45799|2|11073753|11073754
45800|0|18368829|18368830
45800|1|18368754|18368755
45800|2|18368735|18368736
45800|3|18368713|18368714
45800|4|18344629|18344630
45800|5|18235439|18235440
45800|6|18235431|18235432
45801|0|6846724|6846725
45801|1|12968466|12968467
45801|2|6846764|6846765
45801|3|6846748|6846749
45801|4|6846732|6846733
45801|5|20226862|20226863
45801|6|20226854|20226855
45802|0|14065633|14065634
45802|1|14065625|14065626
45802|2|14065617|14065618
45803|0|18559527|18559528
45803|1|18559509|18559510
45803|2|18559468|18559469
45803|3|18559439|18559440
45803|4|9648890|9648891
45803|5|9633215|9633216
45803|6|9632215|9632216
45804|0|1057262|1057263
45804|1|10374858|10374859
45804|2|10374847|10374848
45804|3|10358718|10358719
45804|4|1057266|1057267
45804|5|1057270|1057271
45804|6|1057274|1057275
45805|0|11655410|11655411
45805|1|12863560|12863561
45805|2|12863536|12863537
45805|3|12863528|12863529
45805|4|12863520|12863521
45805|5|12863512|12863513
45805|6|12863504|12863505
45806|0|3685331|3685332
45806|1|5934995|5934996
45806|2|5934987|5934988
45806|3|5934979|5934980
45806|4|5934962|5934963
45806|5|5934946|5934947
45806|6|5934913|5934914
45807|0|984468|984469
45807|1|18594236|18594237
45807|2|18389681|18389682
45807|3|18184991|18184992
45807|4|18184983|18184984
45807|5|18184975|18184976
45807|6|1460444|1460445
45808|0|14432148|14432149
45808|1|15861140|15861141
45808|2|15861123|15861124
45808|3|15414514|15414515
45808|4|15248715|15248716
45808|5|15248684|15248685
45808|6|14638083|14638084
45809|0|13264706|13264707
45809|1|17383028|17383029
45809|2|17383020|17383021
45809|3|17383012|17383013
45809|4|17383004|17383005
45809|5|17382996|17382997
45809|6|17382988|17382989
45810|0|12643486|12643487
45810|1|12642720|12642721
45810|2|12642712|12642713
45810|3|12642704|12642705
45810|4|12078395|12078396
45810|5|12078379|12078380
45810|6|12078371|12078372
45811|0|11983253|11983254
45811|1|11238487|11238488
45811|2|11238479|11238480
45811|3|11238471|11238472
45812|0|22852453|22852454
45812|1|22852481|22852482
45812|2|22852467|22852468
45813|0|14270961|14270962
45813|1|11186634|11186635
45813|2|11186618|11186619
45813|3|11186610|11186611
45813|4|22685137|22685138
45813|5|22685156|22685157
45813|6|22685187|22685188
45814|0|12643486|12643487
45814|1|12642720|12642721
45814|2|12642712|12642713
45814|3|12642704|12642705
45814|4|12078395|12078396
45814|5|12078379|12078380
45814|6|12078371|12078372
45815|0|17339280|17339281
45815|1|17338662|17338663
45815|2|17338568|17338569
45815|3|4619176|4619177
45815|4|1234381|1234382
45816|0|991164|991165
45816|1|5135512|5135513
45816|2|5164475|5164476
45816|3|5164467|5164468
45816|4|5134626|5134627
45816|5|5134428|5134429
45816|6|5134492|5134493
45817|0|1070920|1070921
45817|1|21896855|21896856
45817|2|17016868|17016869
45817|3|15983403|15983404
45817|4|12005597|12005598
45817|5|7817947|7817948
45817|6|7230038|7230039
45818|0|9290641|9290642
45818|1|13464423|13464424
45818|2|13464415|13464416
45818|3|13464407|13464408
45818|4|13464399|13464400
45818|5|13464391|13464392
45818|6|13464383|13464384
45819|0|965174|965175
45819|1|1692143|1692144
45819|2|1692135|1692136
45819|3|1630408|1630409
45819|4|1630416|1630417
45819|5|1630365|1630366
45819|6|1630373|1630374
45820|0|3454203|3454204
45820|1|9439588|9439589
45820|2|9439514|9439515
45820|3|9439296|9439297
45820|4|9439259|9439260
45820|5|8095226|8095227
45820|6|8095218|8095219
45821|0|7854288|7854289
45821|1|7854296|7854297
45821|2|9467422|9467423
45821|3|9467465|9467466
45821|4|9467473|9467474
45821|5|11429104|11429105
45822|0|1085370|1085371
45822|1|10646867|10646868
45822|2|10646850|10646851
45822|3|1085374|1085375
45822|4|1085378|1085379
45822|5|1085386|1085387
45822|6|1085390|1085391
45823|0|965174|965175
45823|1|1692143|1692144
45823|2|1692135|1692136
45823|3|1630408|1630409
45823|4|1630416|1630417
45823|5|1630365|1630366
45823|6|1630373|1630374
45824|0|19552029|19552030
45824|1|17592040|17592041
45824|2|17591786|17591787
45824|3|17591652|17591653
45824|4|16443396|16443397
45824|5|16443388|16443389
45824|6|16443380|16443381
45825|0|22421933|22421934
45825|1|22544674|22544675
45825|2|22544645|22544646
45825|3|22421901|22421902
45825|4|22421893|22421894
45825|5|22421867|22421868
45825|6|22421854|22421855
45826|0|1009089|1009090
45826|1|1009077|1009078
45826|2|1009081|1009082
45826|3|1009085|1009086
45826|4|14308189|14308190
45826|5|23467168|23467169
45826|6|22116998|22116999
4836|0|7261086|7261087
4836|1|7261094|7261095
4836|2|7261102|7261103
4837|0|20291536|20291537
4837|1|20291560|20291561
4837|2|20291552|20291553
4837|3|20291544|20291545
4837|4|20291528|20291529
4838|0|3447144|3447145
4838|1|2941461|2941462
4839|0|16002462|16002463
4839|1|16302083|16302084
4839|2|16302075|16302076
4839|3|16302067|16302068
4839|4|16302059|16302060
4839|5|16302051|16302052
4839|6|16144367|16144368
4840|0|16141891|16141892
4840|1|16141899|16141900
4840|2|16141907|16141908
4840|3|16141985|16141986
4840|4|16141993|16141994
4840|5|16142001|16142002
4840|6|16142009|16142010
4841|0|6591311|6591312
4841|1|6591485|6591486
4841|2|6591405|6591406
4841|3|6591413|6591414
4841|4|6591421|6591422
4841|5|6591429|6591430
4841|6|6591437|6591438
4842|0|10570852|10570853
4842|1|13312347|13312348
4842|2|13312225|13312226
4842|3|13312043|13312044
4842|4|13312018|13312019
4842|5|13311973|13311974
4842|6|10570884|10570885
4843|0|12643486|12643487
4843|1|12642720|12642721
4843|2|12642712|12642713
4843|3|12642704|12642705
4843|4|12078395|12078396
4843|5|12078379|12078380
4843|6|12078371|12078372
4844|0|1161920|1161921
4844|1|9852062|9852063
4845|0|20455701|20455702
4845|1|22556234|22556235
4845|2|22556226|22556227
4845|3|20455761|20455762
4845|4|20455729|20455730
4845|5|19102679|19102680
4845|6|19102671|19102672
4846|0|11215933|11215934
4846|1|11215866|11215867
4847|0|1027981|1027982
4847|1|1027985|1027986
4847|2|1027989|1027990
4847|3|1027993|1027994
4847|4|1027997|1027998
4847|5|1028001|1028002
4847|6|1028005|1028006
4848|0|1205690|1205691
4848|1|2806045|2806046
4848|2|2806037|2806038
4848|3|2806029|2806030
4848|4|2806021|2806022
4848|5|2805997|2805998
4848|6|2805989|2805990
4849|0|1656453|1656454
4849|1|1656469|1656470
4849|2|1656461|1656462
4850|0|880843|880844
4850|1|880859|880860
4850|2|880851|880852
4850|3|848047|848048
4850|4|1386057|1386058
4850|5|1022594|1022595
4850|6|23314026|23314027
4851|0|851467|851468
4851|1|16642612|16642613
4851|2|16642551|16642552
4851|3|16642543|16642544
4851|4|16642535|16642536
4851|5|7057868|7057869
4851|6|7057860|7057861
4852|0|2206915|2206916
4852|1|2207147|2207148
4852|2|2207155|2207156
4852|3|2207163|2207164
4852|4|2207171|2207172
4852|5|2207179|2207180
4852|6|2207203|2207204
4853|0|3543036|3543037
4853|1|13049856|13049857
4853|2|13049848|13049849
4853|3|13049840|13049841
4853|4|12987255|12987256
4853|5|12987247|12987248
4853|6|12987239|12987240
4854|0|15552517|15552518
4854|1|1018617|1018618
4854|2|22937274|22937275
4854|3|22771892|22771893
4854|4|22187856|22187857
4854|5|22191937|22191938
4854|6|22027079|22027080
4855|0|1138987|1138988
4855|1|17785363|17785364
4855|2|10930118|10930119
4855|3|3342835|3342836
4855|4|3342843|3342844
4855|5|3342851|3342852
4855|6|3315003|3315004
4856|0|20119295|20119296
4856|1|20119287|20119288
4856|2|20119279|20119280
4856|3|20119271|20119272
4856|4|20119263|20119264
4856|5|20119255|20119256
4856|6|20119247|20119248
4857|0|19575132|19575133
4857|1|9676323|9676324
4857|2|9676315|9676316
4857|3|9676307|9676308
4857|4|9676299|9676300
4857|5|9676291|9676292
4857|6|9676283|9676284
4858|0|20455701|20455702
4858|1|22556234|22556235
4858|2|22556226|22556227
4858|3|20455761|20455762
4858|4|20455729|20455730
4858|5|19102679|19102680
4858|6|19102671|19102672
4859|0|1811490|1811491
4859|1|1811458|1811459
4859|2|22398912|22398913
4859|3|20575701|20575702
4859|4|20494089|20494090
4859|5|20102523|20102524
4859|6|9555247|9555248
4860|0|19679302|19679303
4860|1|11817083|11817084
4860|2|11817091|11817092
4860|3|11817115|11817116
4860|4|11609917|11609918
4860|5|11609925|11609926
4860|6|11609909|11609910
4861|0|1208830|1208831
4861|1|1208834|1208835
4861|2|1208838|1208839
4861|3|1208842|1208843
4862|0|975428|975429
4862|1|975420|975421
4862|2|975424|975425
4862|3|975432|975433
4862|4|975436|975437
4862|5|975440|975441
4862|6|975444|975445
4863|0|4109029|4109030
4863|1|20712489|20712490
4863|2|20712481|20712482
4863|3|20712473|20712474
4863|4|20712465|20712466
4863|5|20712457|20712458
4863|6|20712449|20712450
4864|0|19552029|19552030
4864|1|17592040|17592041
4864|2|17591786|17591787
4864|3|17591652|17591653
4864|4|16443396|16443397
4864|5|16443388|16443389
4864|6|16443380|16443381
4865|0|16852519|16852520
4865|1|16852527|16852528
4865|2|16852511|16852512
4865|3|16852503|16852504
4865|4|16755473|16755474
4865|5|16815146|16815147
4865|6|16757591|16757592
4866|0|2461880|2461881
4866|1|21887454|21887455
4866|2|21887462|21887463
4866|3|13543090|13543091
4866|4|9551138|9551139
4866|5|2716764|2716765
4866|6|2461904|2461905
4867|0|22360570|22360571
4867|1|18388800|18388801
4867|2|18388792|18388793
4867|3|18388784|18388785
4867|4|16402031|16402032
4867|5|16402023|16402024
4867|6|16401875|16401876
4868|0|1170154|1170155
4868|1|2480164|2480165
4868|2|2364151|2364152
4869|0|2899335|2899336
4870|0|20459871|20459872
4870|1|20460157|20460158
4870|2|20460149|20460150
4870|3|20460141|20460142
4870|4|20460133|20460134
4870|5|20460015|20460016
4870|6|20460007|20460008
4871|0|975428|975429
4871|1|975420|975421
4871|2|975424|975425
4871|3|975432|975433
4871|4|975436|975437
4871|5|975440|975441
4871|6|975444|975445
4872|0|1089159|1089160
4873|0|22550435|22550436
4873|1|22550400|22550401
4873|2|22550378|22550379
4873|3|22550298|22550299
4874|0|2153522|2153523
4874|1|20596143|20596144
4874|2|20596135|20596136
4874|3|20596127|20596128
4874|4|20596119|20596120
4874|5|20596111|20596112
4874|6|2153538|2153539
4875|0|20119295|20119296
4875|1|20119287|20119288
4875|2|20119279|20119280
4875|3|20119271|20119272
4875|4|20119263|20119264
4875|5|20119255|20119256
4875|6|20119247|20119248
4876|0|20447003|20447004
4877|0|19801488|19801489
4877|1|19801480|19801481
4877|2|19545432|19545433
4877|3|19545404|19545405
4877|4|19545225|19545226
4877|5|17633996|17633997
4877|6|17633988|17633989
4878|0|19707537|19707538
4878|1|19450178|19450179
4878|2|6780212|6780213
4878|3|6780220|6780221
4878|4|6780228|6780229
4878|5|6780188|6780189
4878|6|6780196|6780197
4879|0|15266639|15266640
4879|1|15266711|15266712
4879|2|15266703|15266704
4879|3|15266695|15266696
4879|4|15266687|15266688
4879|5|15266679|15266680
4879|6|15266671|15266672
4880|0|6116704|6116705
4880|1|18418856|18418857
4880|2|18332988|18332989
4880|3|18332935|18332936
4880|4|18332912|18332913
4880|5|18332876|18332877
4880|6|18332842|18332843
4881|0|1009401|1009402
4881|1|7494318|7494319
4881|2|7494310|7494311
4881|3|7494302|7494303
4881|4|7494294|7494295
4881|5|7494286|7494287
4881|6|7494278|7494279
4882|0|18656434|18656435
4882|1|18656426|18656427
4882|2|18656418|18656419
4882|3|18656410|18656411
4882|4|18656402|18656403
4882|5|18656394|18656395
4882|6|18656386|18656387
4883|0|7261086|7261087
4883|1|7261094|7261095
4883|2|7261102|7261103
4884|0|1044806|1044807
4884|1|2173944|2173945
4884|2|20685865|20685866
4884|3|19914509|19914510
4884|4|11171829|11171830
4884|5|10105428|10105429
4884|6|9060406|9060407
4885|0|16779413|16779414
4885|1|16779394|16779395
4885|2|16779362|16779363
4885|3|16779327|16779328
4885|4|13712879|13712880
4885|5|13712871|13712872
4885|6|13712863|13712864
4886|0|5967429|5967430
4886|1|15736652|15736653
4886|2|15736668|15736669
4886|3|15742482|15742483
4886|4|15742295|15742296
4886|5|15736676|15736677
4886|6|15752985|15752986
4887|0|4972690|4972691
4887|1|20506385|20506386
4887|2|20506377|20506378
4887|3|20506369|20506370
4887|4|20506361|20506362
4887|5|20506353|20506354
4887|6|20506345|20506346
4888|0|3541498|3541499
4888|1|3541506|3541507
4888|2|17835454|17835455
4888|3|7917649|7917650
4888|4|7917657|7917658
4888|5|7917665|7917666
4888|6|7917673|7917674
4889|0|16493387|16493388
4889|1|16493379|16493380
4889|2|16493371|16493372
4889|3|16493363|16493364
4889|4|15439168|15439169
4889|5|15439160|15439161
4889|6|15439092|15439093
4890|0|17040834|17040835
4891|0|1108699|1108700
4891|1|2571567|2571568
4891|2|2571575|2571576
4891|3|1108703|1108704
4891|4|1108707|1108708
4891|5|2571413|2571414
4891|6|2565404|2565405
4892|0|12643486|12643487
4892|1|12642720|12642721
4892|2|12642712|12642713
4892|3|12642704|12642705
4892|4|12078395|12078396
4892|5|12078379|12078380
4892|6|12078371|12078372
4893|0|6132707|6132708
4893|1|12527613|12527614
4893|2|12527466|12527467
4893|3|12527425|12527426
4893|4|19434624|19434625
4893|5|15819016|15819017
4893|6|12260848|12260849
4894|0|23211769|23211770
4894|1|23211873|23211874
4894|2|17582830|17582831
4894|3|14088210|14088211
4894|4|14088156|14088157
4894|5|12551061|12551062
4894|6|11217554|11217555
4895|0|5187730|5187731
4895|1|5187738|5187739
4895|2|5187746|5187747
4896|0|949913|949914
4896|1|10973337|10973338
4896|2|10907462|10907463
4896|3|10907415|10907416
4896|4|10907387|10907388
4896|5|10907319|10907320
4896|6|10907198|10907199
4897|0|20241056|20241057
4897|1|20241112|20241113
4897|2|20241104|20241105
4897|3|20241096|20241097
4897|4|20241088|20241089
4897|5|20241080|20241081
4897|6|20241072|20241073
4898|0|6088011|6088012
4898|1|6057379|6057380
4898|2|6088215|6088216
4898|3|6088084|6088085
4898|4|6088076|6088077
4898|5|6088019|6088020
4898|6|6088003|6088004
4899|0|875765|875766
4899|1|6847770|6847771
4899|2|6847754|6847755
4899|3|6742824|6742825
4899|4|20961292|20961293
4899|5|19788100|19788101
4899|6|11741708|11741709
4900|0|19552029|19552030
4900|1|17592040|17592041
4900|2|17591786|17591787
4900|3|17591652|17591653
4900|4|16443396|16443397
4900|5|16443388|16443389
4900|6|16443380|16443381
4901|0|3823356|3823357
4901|1|3823364|3823365
4902|0|6116263|6116264
4902|1|23268342|23268343
4902|2|23268305|23268306
4902|3|15368692|15368693
4902|4|17014542|17014543
4902|5|16568131|16568132
4902|6|16567907|16567908
4903|0|15669866|15669867
4903|1|20716225|20716226
4903|2|20716139|20716140
4903|3|20716100|20716101
4904|0|12842678|12842679
4904|1|12842670|12842671
4904|2|12842662|12842663
4904|3|12842654|12842655
4904|4|11759244|11759245
4904|5|9032650|9032651
4904|6|11759236|11759237
4905|0|22360570|22360571
4905|1|18388800|18388801
4905|2|18388792|18388793
4905|3|18388784|18388785
4905|4|16402031|16402032
4905|5|16402023|16402024
4905|6|16401875|16401876
4906|0|6134316|6134317
4906|1|18068388|18068389
4906|2|18068380|18068381
4906|3|18068372|18068373
4906|4|18068315|18068316
4906|5|6215630|6215631
4906|6|6215622|6215623
4907|0|16834553|16834554
4907|1|23432399|23432400
4907|2|22949024|22949025
4907|3|22948998|22948999
4907|4|16875998|16875999
4907|5|16834990|16834991
4907|6|16834966|16834967
4908|0|5213749|5213750
4908|1|5213733|5213734
4908|2|17085095|17085096
4909|0|1929205|1929206
4909|1|17302660|17302661
4909|2|17302422|17302423
4909|3|17302405|17302406
4909|4|17302391|17302392
4909|5|16750176|16750177
4909|6|16750168|16750169
4910|0|1073745|1073746
4910|1|14719997|14719998
4910|2|6284144|6284145
4910|3|6284092|6284093
4910|4|6284018|6284019
4910|5|6283781|6283782
4910|6|6283661|6283662
4911|0|7066457|7066458
4911|1|17127719|17127720
4911|2|14210262|14210263
4911|3|14210254|14210255
4911|4|14210246|14210247
4911|5|14210238|14210239
4911|6|14210230|14210231
4912|0|1289354|1289355
4912|1|22461214|22461215
4912|2|22461206|22461207
4912|3|22461195|22461196
4912|4|22461182|22461183
4912|5|22461136|22461137
4912|6|22461108|22461109
4913|0|6717962|6717963
4914|0|23045735|23045736
4914|1|23008412|23008413
4914|2|23008343|23008344
4914|3|23008320|23008321
4914|4|20359823|20359824
4914|5|20359763|20359764
4914|6|20359729|20359730
4915|0|11609694|11609695
4915|1|11609661|11609662
4915|2|9639127|9639128
4915|3|9639119|9639120
4915|4|9639111|9639112
4915|5|9639103|9639104
4915|6|9639095|9639096
4916|0|17863139|17863140
4916|1|22462854|22462855
4917|0|18505520|18505521
4917|1|18505528|18505529
4917|2|18505536|18505537
4917|3|18505544|18505545
4917|4|18505552|18505553
4917|5|18324952|18324953
4917|6|18324960|18324961
4918|0|5061192|5061193
4918|1|5726127|5726128
4918|2|5061201|5061202
4918|3|5061136|5061137
4918|4|5061147|5061148
4918|5|5956124|5956125
4918|6|15327013|15327014
4919|0|8384498|8384499
4919|1|19912190|19912191
4919|2|19912182|19912183
4919|3|19912174|19912175
4919|4|8425693|8425694
4919|5|8425685|8425686
4919|6|8425677|8425678
4920|0|11561532|11561533
4920|1|11561564|11561565
4920|2|11561556|11561557
4920|3|11561548|11561549
4920|4|11561540|11561541
4921|0|17471491|17471492
4921|1|22134847|22134848
4921|2|22134806|22134807
4921|3|22134786|22134787
4921|4|21407272|21407273
4921|5|20749991|20749992
4921|6|20749949|20749950
4922|0|7541992|7541993
4922|1|17630135|17630136
4922|2|17630127|17630128
4922|3|17630119|17630120
4922|4|17630111|17630112
4922|5|17630103|17630104
4922|6|17630095|17630096
4923|0|10261388|10261389
4923|1|4725298|4725299
4923|2|10699741|10699742
4923|3|10526551|10526552
4923|4|10261380|10261381
4923|5|10175750|10175751
4923|6|10175742|10175743
4924|0|21695605|21695606
4924|1|20354096|20354097
4924|2|18720711|18720712
4924|3|18334883|18334884
4924|4|7221333|7221334
4924|5|7221341|7221342
4924|6|7221349|7221350
4925|0|1003658|1003659
4925|1|5360165|5360166
4925|2|5360173|5360174
4925|3|5360181|5360182
4925|4|5360189|5360190
4925|5|5360197|5360198
4925|6|5360205|5360206
4926|0|1084069|1084070
4926|1|20932351|20932352
4926|2|18073078|18073079
4926|3|18073086|18073087
4926|4|3343724|3343725
4926|5|1084057|1084058
4927|0|975428|975429
4927|1|975420|975421
4927|2|975424|975425
4927|3|975432|975433
4927|4|975436|975437
4927|5|975440|975441
4927|6|975444|975445
4928|0|1073441|1073442
4928|1|20962846|20962847
4928|2|19832369|19832370
4928|3|13116806|13116807
4928|4|4414847|4414848
4928|5|4414855|4414856
4928|6|4414863|4414864
4929|0|1004894|1004895
4929|1|13619429|13619430
4929|2|13619421|13619422
4929|3|13620988|13620989
4929|4|13602263|13602264
4929|5|13620980|13620981
4929|6|13619413|13619414
4930|0|992652|992653
4930|1|7772830|7772831
4930|2|7687397|7687398
4930|3|7687389|7687390
4930|4|7687335|7687336
4930|5|7687327|7687328
4930|6|7687319|7687320
4931|0|2062578|2062579
4931|1|3863543|3863544
4931|2|3863551|3863552
4931|3|3863559|3863560
4931|4|3863567|3863568
4931|5|3863575|3863576
4931|6|3863583|3863584
4932|0|2819440|2819441
4932|1|3736218|3736219
4932|2|3736226|3736227
4932|3|3736234|3736235
4932|4|3736242|3736243
4932|5|3736250|3736251
4932|6|3736258|3736259
4933|0|19575132|19575133
4933|1|9676323|9676324
4933|2|9676315|9676316
4933|3|9676307|9676308
4933|4|9676299|9676300
4933|5|9676291|9676292
4933|6|9676283|9676284
4934|0|23615383|23615384
4934|1|23552269|23552270
4934|2|23615402|23615403
4934|3|23552138|23552139
4934|4|23552235|23552236
4934|5|23552212|23552213
4934|6|23552258|23552259
4935|0|988848|988849
4935|1|15771262|15771263
4935|2|837587|837588
4935|3|837603|837604
4935|4|1729367|1729368
4935|5|20148721|20148722
4935|6|14349662|14349663
4936|0|12643486|12643487
4936|1|12642720|12642721
4936|2|12642712|12642713
4936|3|12642704|12642705
4936|4|12078395|12078396
4936|5|12078379|12078380
4936|6|12078371|12078372
4937|0|5240976|5240977
4937|1|17262110|17262111
4937|2|17262102|17262103
4937|3|17262088|17262089
4937|4|16849726|16849727
4937|5|16849653|16849654
4937|6|16649234|16649235
4938|0|10955732|10955733
4938|1|21269797|21269798
4938|2|21269783|21269784
4938|3|21269767|21269768
4938|4|21269733|21269734
4938|5|19325299|19325300
4938|6|19325274|19325275
4939|0|18630834|18630835
4939|1|18630688|18630689
4939|2|18320359|18320360
4939|3|17239694|17239695
4939|4|16612060|16612061
4939|5|16612016|16612017
4939|6|16611898|16611899
4940|0|7785256|7785257
4940|1|9780495|9780496
4940|2|9034284|9034285
4940|3|8521786|8521787
4940|4|7785264|7785265
4940|5|7605625|7605626
4940|6|7605074|7605075
4941|0|11043926|11043927
4941|1|19634908|19634909
4941|2|19373110|19373111
4941|3|13180997|13180998
4941|4|13180989|13180990
4941|5|11155669|11155670
4941|6|10972241|10972242
4942|0|2821402|2821403
4942|1|2821418|2821419
4943|0|20839516|20839517
4943|1|20839508|20839509
4943|2|20839500|20839501
4943|3|20839492|20839493
4943|4|20839484|20839485
4943|5|20839476|20839477
4943|6|16750895|16750896
4944|0|22065701|22065702
4944|1|22065693|22065694
4944|2|22065685|22065686
4944|3|22065677|22065678
4944|4|22065669|22065670
4944|5|859384|859385
4944|6|19476035|19476036
4945|0|3463780|3463781
4945|1|19551444|19551445
4945|2|19551421|19551422
4945|3|19551384|19551385
4945|4|19551367|19551368
4945|5|19551347|19551348
4945|6|19551246|19551247
4946|0|19575132|19575133
4946|1|9676323|9676324
4946|2|9676315|9676316
4946|3|9676307|9676308
4946|4|9676299|9676300
4946|5|9676291|9676292
