2908988|Barrows, Annie|1452106991, 9781452106991|c2013.|Chronicle Books,|jcbk|ncef|NA|lcy|2017-09-01T00:00:00.000|1
1331432|Maurer, Douglas K.|null|1993.|U.S. Dept. of the Interior, U.S. Geological Survey ; Earth Science Information Center, Open-File Reports Section [distributor],|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
269259|Goody, Richard M.|null|1954.|University Press,|arbk|cs7r|NA|cen|2017-09-01T00:00:00.000|1
2054039|Steinbeck, John, 1902-1968|0140186425|1994.|Penguin Books,|acbk|nafic|NA|net|2017-09-01T00:00:00.000|1
3050468|Mitchell, Judith Claire, 1952-|0062355880, 0062355899, 9780062355881, 9780062355898, 9780062390707|[2015]|Harper, an imprint of HarperCollinsPublishers,|acbk|nafic|NA|gwd|2017-09-01T00:00:00.000|1
2658298|Doetsch, Richard|1416598952, 9781416598954|2010.|Atria Books,|acbk|cafic|NA|cen|2017-09-01T00:00:00.000|1
1353145|United States. Congress. Senate. Committee on Indian Affairs (1993- )|0160440327|1994.|U.S. G.P.O. : For sale by the U.S. G.P.O., Supt. of Docs., Congressional Sales Office,|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
2574705|Harding, Matt|1602396523, 9781602396524|c2009.|Skyhorse Pub.,|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
299658|Ledoux, Louis V. (Louis Vernon), 1880-1948|null|1948.|Weyhe,|arbk|cs8ro|NA|cen|2017-09-01T00:00:00.000|1
2218175|null|null|2003.|Artisan Entertainment,|acdvd|nadvd|Floating|bro|2017-09-01T00:00:00.000|1
3109900|Reed, Avery.|0448487209, 0448487217, 9780448487205, 9780448487212|[2015]|Penguin Young Readers, an imprint of Penguin Group (USA) LLC,|jcbk|ncenf|NA|hip|2017-09-01T00:00:00.000|1
2591577|United States. Bureau of Indian Affairs. Planning Support Group|null|1976.|Dept. of the Interior, Bureau of Indian Affairs, Planning Support Group,|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
356145|Orr, Robert T. (Robert Thomas), 1908-1994|null|1964.|Published by the Academy,|arbk|cs7r|NA|cen|2017-09-01T00:00:00.000|1
2939716|Boynton, Sandra|0761171762, 9780761171768|[2013]|Workman Publishing Company,|jcbk|ncnf|NA|col|2017-09-01T00:00:00.000|1
1965109|Rowling, J. K.|0439139597, 9780439139595|2000.|Arthur A. Levine Books,|jcbk|ncfic|NA|mag|2017-09-01T00:00:00.000|1
2932773|Norris, Kathy|1609003535, 9781609003531|c2012.|Leisure Arts,|acbk|nanf|NA|bro|2017-09-01T00:00:00.000|1
108643|Snailham, Richard|0091276101|1976.|Hutchinson,|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
3004543|Munroe, Randall|0544272994, 9780544272996, 9780544456860|[2014]|Houghton Mifflin Harcourt,|acbk|nanf|NA|cap|2017-09-01T00:00:00.000|1
3215454|Allen, Kathryn Madeline|0807536229, 9780807536223|2016.|Albert Whitman & Company,|jcbk|ncnew|NA|net|2017-09-01T00:00:00.000|1
3194850|null|1934121770, 1934121797, 9781934121771, 9781934121795|2007.|Criterion Collection,|acdvd|nadvd|Floating|mon|2017-09-01T00:00:00.000|1
2901396|Grace, Raymon|1571743901, 9781571743909|c2003.|Hampton Roads Pub.,|acbk|nanf|NA|bro|2017-09-01T00:00:00.000|1
1824292|Namioka, Lensey|0316597317|c1998.|Little, Brown,|jcbk|ccfic|NA|cen|2017-09-01T00:00:00.000|1
68154|Zimmerman, O. T. (Oswald Theodore), 1905-|null|1961.|Industrial Research Service,|arbk|caref|NA|cen|2017-09-01T00:00:00.000|1
2801783|Douglas, Kristina|1451655916, 9781451655919|2012.|Pocket Books,|acbk|nafic|NA|swt|2017-09-01T00:00:00.000|1
3212749|Oku, Hiroya|1595823832, 9781595823830|2009.|Dark Horse,|acbk|cacomic|NA|cen|2017-09-01T00:00:00.000|1
1779649|Krupa, Gene, 1909-1973|null|p1994.|Clef Records : Verve Records,|accd|nacd|Floating|bal|2017-09-01T00:00:00.000|1
3113228|Yang, Gene Luen|1626722765, 9781626722767|2015.|First Second Books,|jcbk|nccomic|NA|gwd|2017-09-01T00:00:00.000|1
2563221|Ali, Monica, 1967-|141657168X, 1416571698, 9781416571681, 9781416571698|2009.|Scribner,|acbk|nafic|NA|rbe|2017-09-01T00:00:00.000|1
220670|Arnold, Schwinn and Company.|null|c1945.|null|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
3024158|Palacio, R. J.|0553499041, 9780553499049|2014.|Alfred A. Knopf,|jcbk|ncnf|NA|lcy|2017-09-01T00:00:00.000|1
2730778|Stevenson, D. (David), 1954-|0674062264, 9780674062269|c2011.|Belknap Press of Harvard University Press,|acbk|nanf|NA|nga|2017-09-01T00:00:00.000|1
3275091|George, K. (Kallie), 1983-|1484732340, 1484746392, 9781484732342, 9781484746394|2017.|Disney-Hyperion,|jcbk|ncnew|NA|lcy|2017-09-01T00:00:00.000|1
3154271|Eliot, Hannah|148143540X, 1481435418, 9781481435406, 9781481435413|2015.|Little Simon,|jcbk|ncenf|NA|mag|2017-09-01T00:00:00.000|1
2621011|Goldstone, Nancy Bazelon|1400114128, 9781400114122|p2009.|Tantor Audio,|accd|cacdnf|NA|cen|2017-09-01T00:00:00.000|1
3064492|Blashfield, Jean F.|0531212505, 9780531212509|2015.|Children's Press, an imprint of Scholastic Inc.,|jcbk|ncnf|NA|rbe|2017-09-01T00:00:00.000|1
3145640|null|140195149X, 9781401951498|[2016]|Hay House, Inc.,|acbk|nanf|NA|bal|2017-09-01T00:00:00.000|1
2280551|null|074900696X|2003.|Allison & Busby,|acbk|camys|NA|cen|2017-09-01T00:00:00.000|1
3038287|Burchett, Jan|1444005871, 9781444005875|2013.|Orion Children's Books,|jcbk|ncfic|NA|net|2017-09-01T00:00:00.000|1
3190934|Goldfinger, Jennifer P.|0062399519, 9780062399519|[2016]|HarperCollins Children's Books,|jcbk|ncpic|NA|bal|2017-09-01T00:00:00.000|1
2263443|O'Neill, John E.|078618325X|2004.|Blackstone Audiobooks,|accd|cacdnf|NA|cen|2017-09-01T00:00:00.000|1
2573874|Yuzuki, Jun|0345508955, 9780345508959|2009.|Del Rey/Ballantine,|acbk|nycomic|NA|wts|2017-09-01T00:00:00.000|1
3037464|Kim, MiSun.|0316219967, 9780316219969|2012.|Yen Press,|acbk|nycomic|NA|col|2017-09-01T00:00:00.000|1
2745232|Clark, Catherine, 1962-|1606841017, 1606843028, 9781606841013, 9781606843024|2012.|Egmont USA,|jcbk|ncfic|NA|bro|2017-09-01T00:00:00.000|1
3153789|Olfers, Sibylle, 1881-1916|0863151892, 9780863151897|©1994.|Floris Books,|jcbk|ncpic|NA|gwd|2017-09-01T00:00:00.000|1
3009976|Ewan, Chris, 1976-|1482949725, 1482949741, 9781482949728, 9781482949742|[2014]|Blackstone Audio, Inc.,|accd|nabocd|Floating|uni|2017-09-01T00:00:00.000|1
3086879|United States. Congress. Senate. Committee on Indian Affairs (1993- )|null|2014.|U.S. Government Printing Office,|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
1866321|Bond, Michael|0395929512|[1998]|Houghton Mifflin,|jcbk|ncfic|NA|wts|2017-09-01T00:00:00.000|1
1974998|Dumas, Alexandre, 1802-1870|0679603328|1999.|Modern Library,|acbk|nafic|NA|lcy|2017-09-01T00:00:00.000|1
2238893|Robles, Anthony D., 1964-|0892391820|c2003.|Children's Book Press,|jcbk|ccln|NA|cen|2017-09-01T00:00:00.000|1
2686284|null|null|p2010.|Columbia,|accd|nacd|Floating|wts|2017-09-01T00:00:00.000|1
3077199|Alinsky, Shelby|1426321252, 1426321260, 9781426321252, 9781426321269|2015.|National Geographic,|jcbk|ncnf|NA|bal|2017-09-01T00:00:00.000|1
3076456|Toriyama, Akira, 1955-|1421566303, 9781421566306|[2015]|Viz Media,|jcbk|nccomic|NA|bea|2017-09-01T00:00:00.000|1
2852348|Derrick, David G., 1978-|159702029X, 9781597020299|2012.|Immedium,|jcbk|ncpic|NA|mag|2017-09-01T00:00:00.000|1
2138167|Matl, Glenn J.|null|c1985.|G.J. & F.H. Matl,|arbk|caref|NA|cen|2017-09-01T00:00:00.000|1
2682878|Le Carré, John, 1931-|1410430855, 9781410430854|2010.|Thorndike Press,|acbk|nalpfic|Floating|bro|2017-09-01T00:00:00.000|2
340564|Whizzer Motor Company.|null|[1948?]|null|arbk|cs7r|NA|cen|2017-09-01T00:00:00.000|1
2676585|Krauss, Ruth|0439024595, 9780439024594|2010.|Scholastic Press,|jcbk|ncpic|NA|cap|2017-09-01T00:00:00.000|1
202081|Duncan, Ida Riley|null|[1963]|Liveright Pub. Corp.|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
3172987|Parquet Courts (Musical group)|null|[2016]|Rough Trade,|accd|nacd|Floating|idc|2017-09-01T00:00:00.000|1
3102221|Gleason, Carrie, 1973-|142631891X, 1426318928, 9781426318917, 9781426318924|[2015]|National Geographic,|jcbk|ncnf|NA|col|2017-09-01T00:00:00.000|1
524205|null|0806307773|1977.|Genealogical Pub. Co.,|arbk|caref|NA|cen|2017-09-01T00:00:00.000|1
2662864|Lewis, Michael (Michael M.)|039333869X, 9780393338690|2010, c1989.|W. W. Norton,|acbk|nanf|NA|net|2017-09-01T00:00:00.000|1
3102366|O'Sullivan, Joanne|162354050X, 9781623540500|[2015]|Imagine! Publishing,|jcbk|ncnf|NA|mon|2017-09-01T00:00:00.000|1
64379|Trudeau, Pierre Elliott|0802002285, 0802018882, 0802061478|[[1972]|[University of Toronto Press]|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
3193373|Clare, Cassandra|1481456024, 9781481456029|2015.|Margaret K. McElderry Books,|acbk|nyfic|NA|cap|2017-09-01T00:00:00.000|1
1781539|Pavitt, Nigel|0810938960|1997.|Harry N. Abrams,|acbk|caover|NA|cen|2017-09-01T00:00:00.000|1
3125050|null|1558619003, 9781558619005|2015.|Feminist Press at the City University of New York,|acbk|nanf|NA|hip|2017-09-01T00:00:00.000|1
3068747|null|null|[2015]|Anchor Bay Entertainment,|acdvd|nadvdnf|Floating|cap|2017-09-01T00:00:00.000|1
2184992|null|null|[2003]|[U.S. Fish & Wildlife Service],|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
3243900|Sesno, Frank|0814436714, 9780814436714|[2017]|AMACOM,|acbk|nanf|NA|gwd|2017-09-01T00:00:00.000|1
3218769|Hopeless, Dennis|0785196315, 9780785196310|[2016]|Marvel Worldwide, Inc.,|acbk|nycomic|NA|dth|2017-09-01T00:00:00.000|1
2944133|Joyce, James, 1882-1941|1476708940, 9781476708942|2012.|Scribner,|acbk|nanf|NA|gwd|2017-09-01T00:00:00.000|1
2512393|Sabar, Ariel|1565124901, 9781565124905|2008.|Algonquin Books of Chapel Hill,|acbk|nanf|NA|bal|2017-09-01T00:00:00.000|1
2762461|Shulimson, Sarene|0761375643, 0761375651, 9780761375647, 9780761375654|c2012.|Kar-Ben Pub.,|jcbk|ccpic|NA|cen|2017-09-01T00:00:00.000|1
1733654|Simenon, Georges, 1903-1989|2266026526|c1976.|Presses Pocket,|acbk|caln|NA|cen|2017-09-01T00:00:00.000|1
230911|Blackmur, R. P. (Richard P.), 1904-1965|null|[c1940]|Arrow Editions|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
2794548|Shoulders, Debbie|1585361763, 9781585361762|2011.|Sleeping Bear Press,|jcbk|ncnf|NA|bal|2017-09-01T00:00:00.000|1
2526047|null|1931021333, 9781931021333|[2007]|Coyote Creek Productions,|jcdvd|ccdvdnf|NA|cen|2017-09-01T00:00:00.000|1
536139|United States. Congress. House. Committee on the Judiciary. Subcommittee on Civil and Constitutional Rights|null|1989.|U.S. G.P.O. : For sale by the Supt. of Docs., Congressional Sales Office, U.S. G.P.O.,|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
1283294|Cross, Wilbur|0137186029|c1992.|Prentice Hall,|arbk|casbr|NA|cen|2017-09-01T00:00:00.000|1
2696897|Wick, Walter, 1953-|0545222788, 9780545222785|2011.|Scholastic,|jcbk|ncnf|NA|mgm|2017-09-01T00:00:00.000|1
2947601|Nevins, Jess|1401243959, 9781401243951|2013.|DC Comics,|acbk|nacomic|NA|bro|2017-09-01T00:00:00.000|1
2415419|O'Connor, Barbara|0374334978, 9780374334970|2007.|Farrar, Straus & Giroux,|jcbk|ncfic|NA|net|2017-09-01T00:00:00.000|1
3084715|Teckentrup, Britta|0763671274, 9780763671273|2014.|Big Picture Press, an imprint of Candlewick Press,|jcbk|ncenf|NA|fre|2017-09-01T00:00:00.000|1
3029357|Reichs, Kathy|0804147787, 0804147809, 9780804147781, 9780804147804|p2014.|Random House,|accd|nabocd|Floating|dlr|2017-09-01T00:00:00.000|1
3183708|Riordan, Rick|1484785541, 9781484785546|2016.|Disney-Hyperion,|jcbk|ncnf|NA|rbe|2017-09-01T00:00:00.000|1
99613|Central Massachusetts Regional Planning Commission|null|1975.|The Project,|arbk|cs6r|NA|cen|2017-09-01T00:00:00.000|1
2844583|Stiles, Paul|1742204678, 9781742204673|2012.|Lonely Planet,|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
2523834|DiCamillo, Kate|0060755547, 0060755555, 9780060755546, 9780060755553|c2008.|Joanna Cotler Books,|jcbk|ccpic|NA|cen|2017-09-01T00:00:00.000|2
2138379|null|0788797549|p1999.|Recorded Books,|accd|cacdnf|NA|cen|2017-09-01T00:00:00.000|4
3244015|Singer, Margot|1612196284, 9781612196282|[2017]|Melville House,|acbk|cafic|NA|cen|2017-09-01T00:00:00.000|2
2116302|United States. Congress. House. Committee on Banking, Finance, and Urban Affairs. Subcommittee on International Development, Finance, Trade, and Monetary Policy|null|1991.|U.S. G.P.O. : For sale by the Supt. of Docs., Congressional Sales Office, U.S. G.P.O.,|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
3208512|null|null|[2016]|null|acdvd|nadvd|Floating|fre|2017-09-01T00:00:00.000|2
3203803|Jensen, Jane|0425282902, 9780425282908|2016.|Berkley Prime Crime,|acbk|namys|Floating|lcy|2017-09-01T00:00:00.000|1
2663182|Preller, James|031236928X, 9780312369286|2010.|Feiwel and Friends,|jcbk|ncpic|NA|fre|2017-09-01T00:00:00.000|1
2704171|Cibelle|null|pc2010.|Crammed Discs,|accd|nacd|Floating|bal|2017-09-01T00:00:00.000|1
3202734|null|null|[2016]|STS Media/eOne,|acdvd|nadvdnf|Floating|cap|2017-09-01T00:00:00.000|1
330417|Silver, Samuel, 1915-|null|1949.|McGraw,|arbk|cs7r|NA|cen|2017-09-01T00:00:00.000|1
2430141|null|1891466070, 9781891466076|c2007.|Northwest Heritage Resources,|accd|cacdnf|NA|cen|2017-09-01T00:00:00.000|1
2988305|Norwich, Grace|0545629187, 1480638226, 9780545629188, 9781480638228|[2014]|Scholastic Inc.,|jcbk|ncb|NA|idc|2017-09-01T00:00:00.000|1
3089431|Testa, Maggie|1481441728, 1481441736, 9781481441728, 9781481441735|2015.|Simon Spotlight,|jcbk|ncrdr|Floating|mon|2017-09-01T00:00:00.000|2
3109456|Marino, Gianna|0451469542, 9780451469540|[2015]|VIKING, An Imprint of Penguin Group,|jcbk|ncpic|NA|mon|2017-09-01T00:00:00.000|1
3022037|null|null|[2014]|[Publisher not identified],|acdvd|nadvd|Floating|bea|2017-09-01T00:00:00.000|1
2581608|null|1594450390, 9781594450396|c2008.|Distributed by Genius Entertainment,|acdvd|cadvdnf|NA|cen|2017-09-01T00:00:00.000|1
532625|Rosten, Leo, 1908-1997|0070539871|c1989.|McGraw-Hill,|arbk|caref|NA|cen|2017-09-01T00:00:00.000|1
1914313|Miller, Linda Lael|0786221585|1999.|Thorndike Press,|acbk|cs1malf|NA|cen|2017-09-01T00:00:00.000|1
3138985|Bogan, Paulette|1619633736, 9781619633735|2016.|Bloomsbury,|jcbk|ncpic|NA|col|2017-09-01T00:00:00.000|1
1745244|null|null|c1997-|National Association of Credit Management,|arbk|cs6r|NA|cen|2017-09-01T00:00:00.000|6
2733722|Ballantine, Philippa, 1971-|0441020518, 9780441020515|2011.|Ace Books,|acbk|nasf|NA|bro|2017-09-01T00:00:00.000|1
2983983|Peterson, James|1452119635, 9781452119632|[2014]|Chronicle Books,|acbk|nanf|NA|cap|2017-09-01T00:00:00.000|1
3277394|Mena, Pato, 1980-|8494541536, 9788494541537|2017.|Nubeocho,|jcbk|ncnew|NA|net|2017-09-01T00:00:00.000|1
3265026|Fraknoi, Andrew|1681400111, 9781681400112|[2017]|National Science Teachers Association,|jcbk|ccnf|NA|cen|2017-09-01T00:00:00.000|2
3216640|Koslow, Jessica.|141972231X, 9781419722318|2016.|Abrams,|acbk|nanf|NA|lcy|2017-09-01T00:00:00.000|1
1983892|Zimmerman, Larry J., 1947-|0333674391, 0806132868|[2000?]|University of Oklahoma Press,|acbk|nanf|NA|gwd|2017-09-01T00:00:00.000|1
2534837|Ende, Michael|7539140445, 9787539140445|2008.|Er shi yi shi ji chu ban she,|jcbk|ccln|NA|cen|2017-09-01T00:00:00.000|1
2257742|null|null|c2004-|Plume,|arbk|naref|NA|fre|2017-09-01T00:00:00.000|1
1727482|Bellow, Saul|0670860751|c1997.|Viking,|acbk|cs3fic|NA|cen|2017-09-01T00:00:00.000|1
3115504|Borrman, Laura Smith.|1493012649, 9781493012640|[2015]|Globe Pequot,|acbk|nanf|NA|wts|2017-09-01T00:00:00.000|1
2963414|Gay, Roxane|0802122515, 9780802122513|c2014.|Black Cat ; Distributed by Publishers Group West,|acbk|nafic|NA|rbe|2017-09-01T00:00:00.000|1
3014895|null|0399166564, 9780399166563|[2014]|Blue Rider Press, a member of Penguin Group (USA),|acbk|nanf|NA|spa|2017-09-01T00:00:00.000|1
3145627|null|7115384134, 9787115384133|2015.|Ren min you dian chu ban she,|acbk|naln|NA|bea|2017-09-01T00:00:00.000|1
4532|Michel, N. E. (Norman Elwood), 1894-1973|null|[1969]|N. E. Michel,|arbk|caref|NA|cen|2017-09-01T00:00:00.000|1
274583|Ochsner, Jeffrey Karl|0262150239|c1982.|[MIT Press],|arbk|cs8r|NA|cen|2017-09-01T00:00:00.000|1
2899957|Christie, Agatha, 1890-1976|1611737400, 9781611737400|2013.|Center Point Large Print,|acbk|calpfic|NA|cen|2017-09-01T00:00:00.000|1
3206711|Nakamura, Yoshiki|1421542269, 9781421542263|[2012], ©2002.|Viz Media,|acbk|nycomic|NA|dth|2017-09-01T00:00:00.000|1
2912168|Mashima, Hiro, 1977-|1612624065, 9781612624068|[2013]|Kodansha Comics,|acbk|nycomic|NA|swt|2017-09-01T00:00:00.000|1
721189|Cayce, Hugh Lynn|0876041217|c1980.|A.R.E. Press,|arbk|cs6r|NA|cen|2017-09-01T00:00:00.000|1
2699189|null|null|2009.|Nhà xuất bản Kim Đồng,|jcbk|ncln|NA|col|2017-09-01T00:00:00.000|1
2671267|Roy, Ron, 1940-|0375866698, 0375898298, 0375966692, 9780375866692, 9780375898297, 9780375966699|2010.|Random House,|jcbk|ncef|NA|bea|2017-09-01T00:00:00.000|1
2935921|Welsh, Joe|0760333394, 9780760333396|2009.|MBI Pub. Company,|acbk|nanf|NA|bal|2017-09-01T00:00:00.000|1
3146243|Divakaruni, Chitra Banerjee, 1956-|1476792003, 9781476792002|2016.|Simon & Schuster,|acbk|nafic|NA|net|2017-09-01T00:00:00.000|1
2856843|null|null|2012.|Mongrel Media,|acdvd|nadvd|Floating|bro|2017-09-01T00:00:00.000|1
2720977|null|null|2009.|Playful Planet,|jcdvd|ncdvdnf|Floating|cap|2017-09-01T00:00:00.000|1
2323714|Davis, Jim, 1945 July 28-|0345464621, 9780345464620|2005.|Ballantine Books,|jcbk|nccomic|NA|bal|2017-09-01T00:00:00.000|1
2701952|Gerson, Fany|1607740354, 9781607740353|c2011.|Ten Speed Press,|acbk|nanf|NA|bea|2017-09-01T00:00:00.000|1
2794328|Porter, Gregory|null|p2012.|Motéma Music,|accd|nacd|Floating|dth|2017-09-01T00:00:00.000|1
364118|null|null|[1954-]|null|arbk|cs9r|NA|cen|2017-09-01T00:00:00.000|3
3264889|Kanno, Aya, 1980-|1421592681, 9781421592688|[2017]|VIZ Media, LLC,|acbk|nycomic|NA|bea|2017-09-01T00:00:00.000|1
3215641|Weverka, Peter|111931061X, 9781119310617|[2016]|John Wiley & Sons,|acbk|nanf|NA|gwd|2017-09-01T00:00:00.000|1
533571|Keneally, Thomas|0446515426|c1989.|Warner Books,|acbk|cafic|NA|cen|2017-09-01T00:00:00.000|1
2900334|Markus, Hazel Rose|1594630984, 9781594630989|2013.|Hudson Street Press,|acbk|nanf|NA|nga|2017-09-01T00:00:00.000|1
3047417|Mulvey, Nick.|null|[2014]|Harvest Records,|accd|cacd|NA|cen|2017-09-01T00:00:00.000|1
3278058|Losos, Jonathan B.|0399184929, 9780399184925|[2017]|Riverhead Books,|acbk|nanf|NA|net|2017-09-01T00:00:00.000|1
2418105|Jenkins, Steve, 1952-|0618507671, 9780618507672|2007.|Houghton Mifflin Co.,|jcbk|ncnf|NA|bal|2017-09-01T00:00:00.000|1
625783|null|null|1973.|YMCA Press,|acbk|caln|NA|cen|2017-09-01T00:00:00.000|1
2942575|Hartland, Jessie|1609052528, 9781609052522|2013.|Blue Apple Books,|jcbk|ncenf|NA|mag|2017-09-01T00:00:00.000|1
3230402|Williams, Terry M. (Terry Moses), 1948-|0231177909, 9780231177900|[2017]|Columbia University Press,|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
2629280|Napoli, Donna Jo, 1948-|1416935053, 9781416935056|2010.|Simon & Schuster Books for Young Readers,|jcbk|ncenf|NA|uni|2017-09-01T00:00:00.000|1
2805574|Doig, Ivan|1594487359, 9781594487354|c2012.|Riverhead Books,|acbk|nafic|NA|nga|2017-09-01T00:00:00.000|1
3065496|null|0111822084, 9780111822081|[2015]|HBO Home Video ; distributed by Warner Home Video,|acdvd|nadvd|Floating|wal|2017-09-01T00:00:00.000|1
2729582|Gates, Donna|1401935435, 9781401935436|2011.|Hay House,|acbk|nanf|NA|bal|2017-09-01T00:00:00.000|1
3282175|Lewis, Benny (Brendan Richard)|147363315X, 9781473633155|[2016]|John Murray Learning,|acbk|nanew|NA|nga|2017-09-01T00:00:00.000|1
3046314|Bach, Richard|147679331X, 9781476793313|2014.|Scribner,|acbk|nafic|NA|dth|2017-09-01T00:00:00.000|1
568703|National Council on the Handicapped (U.S.)|0936825006|1986.|National Council on the Handicapped : For sale by the Supt. of Docs., U.S. G.P.O.,|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
3194808|O'Neil, Cathy|0553418815, 0553418831, 9780553418811, 9780553418835|[2016]|Crown,|acbk|nanf|NA|spa|2017-09-01T00:00:00.000|1
3146255|Helm, Nicole|1492621242, 9781492621249|[2016]|Sourcebooks Casablanca,|acbk|cafic|NA|cen|2017-09-01T00:00:00.000|2
2990522|Buckley, James, Jr., 1963-|0448479516, 9780448479514|[2014]|Grosset & Dunlap, an imprint of Pengion Group (USA),|jcbk|ncb|NA|wts|2017-09-01T00:00:00.000|1
2946057|Angleberger, Tom|1419705342, 1419709941, 9781419705342, 9781419709944|2013.|Amulet Books,|jcbk|ncnf|NA|net|2017-09-01T00:00:00.000|2
244679|Church, Benjamin, 1639-1718|null|[1845]|S. Andrus & Son|arbk|caref|NA|cen|2017-09-01T00:00:00.000|2
2119997|null|null|[1999-]|The Council,|arbk|caref|NA|cen|2017-09-01T00:00:00.000|4
234772|Bestor, Arthur Eugene, 1908-1994|null|1932.|Chautauqua Press,|arbk|cs6r|NA|cen|2017-09-01T00:00:00.000|1
2669779|Shreve, Anita|0316020729, 9780316020725|2010.|Little, Brown,|acbk|nafic|NA|glk|2017-09-01T00:00:00.000|1
292575|Piper, John, 1903-1992|null|1955.|C. Valentin,|acbk|caover|NA|cen|2017-09-01T00:00:00.000|1
2185285|Collins, Marva|0874775728|c1990.|J.P. Tarcher,|acbk|naaanf|NA|dth|2017-09-01T00:00:00.000|2
2850171|May, Eleanor|1575654407, 1575654474, 9781575654409, 9781575654478|2012.|Kane Press,|jcbk|ccnf|NA|cen|2017-09-01T00:00:00.000|2
2988502|Pak, Greg|1401245099, 9781401245092|[2014]|DC Comics,|acbk|nycomic|NA|wts|2017-09-01T00:00:00.000|1
3154662|Moss, Wendy (Wendy L.)|143381921X, 1433819228, 9781433819216, 9781433819223|[2015]|Magination Press,|jcbk|ncnf|NA|lcy|2017-09-01T00:00:00.000|1
2703336|Drury, Bob|145260097X, 1452650977, 9781452600970, 9781452650975|p2011.|Tantor Media, Inc.,|accd|nacdnf|Floating|bro|2017-09-01T00:00:00.000|1
3035921|Berrios, Frank|0736433384, 0736482245, 9780736433389, 9780736482240|[2015]|Random House,|jcbk|ncrdr|Floating|wal|2017-09-01T00:00:00.000|1
3098515|Houran, Lori Haskins|1454910623, 9781454910626|[2015]|Sterling Children's Books,|jcbk|ncpic|NA|bal|2017-09-01T00:00:00.000|1
307069|McPherson, Sandra|0880010215, 0880010223|1983.|Ecco Press,|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
2941676|Pringle, Laurence, 1935-|1590784731, 9781590784730|[2013]|Boyds Mills Press, an imprint of Highlights,|jcbk|ncnf|NA|col|2017-09-01T00:00:00.000|1
480181|Phelps, Richard H. (Richard Harvey)|null|1876.|American Pub. Co.,|arbk|cs9r|NA|cen|2017-09-01T00:00:00.000|1
3214286|null|null|[2016]|The Asylum,|acdvd|nadvd|Floating|rbe|2017-09-01T00:00:00.000|2
317898|Tomlinson, Daniel Webb, 1897-|null|[c1930]|Macrae Smith Co.|arbk|caaeroc|NA|cen|2017-09-01T00:00:00.000|1
3225464|Kudiĭ, G. N.,|5444441934, 9785444441930|[2016]|Veche,|acbk|naln|NA|nga|2017-09-01T00:00:00.000|1
3132169|Ho, Don|null|p2003.|Flashback/Warner Bros.,|accd|cacd|NA|cen|2017-09-01T00:00:00.000|2
1930842|Danielewski, Mark Z.|0375407324, 0375703764|2000.|Pantheon Books,|acbk|nafic|NA|cap|2017-09-01T00:00:00.000|1
2701963|Roden, Claudia|0061969621, 9780061969621|c2011.|Ecco,|acbk|nanf|NA|swt|2017-09-01T00:00:00.000|1
2638393|Haberdasher, Violet|1416991433, 9781416991434|2010.|Aladdin,|jcbk|ncfic|NA|fre|2017-09-01T00:00:00.000|1
1365238|Osborne, Mary Pope|0679824251, 0679924256|c1994.|Random House,|jcbk|ncef|NA|bro|2017-09-01T00:00:00.000|1
3266155|Ambrosio, Stefano|1629916471, 162991648X, 9781629916477, 9781629916484|[2017]|Papercutz,|jcbk|nccomic|NA|mon|2017-09-01T00:00:00.000|1
3006976|null|0788617907, 9780788617904|c2014.|Distributed by MPI Media Group,|acdvd|cadvdnf|NA|cen|2017-09-01T00:00:00.000|1
2604348|Lipson, Eden Ross|1596432160, 9781596432161|2009.|Roaring Brook Press,|jcbk|ccpic|NA|cen|2017-09-01T00:00:00.000|2
3278048|Tribe, Steve.|006266686X, 9780062666864|2017.|Harper Design, an imprint of HarperCollinsPublishers,|acbk|nanf|NA|col|2017-09-01T00:00:00.000|1
2942153|Ragen, Naomi|0312570198, 9780312570194|2013.|St. Martin's Press,|acbk|cafic|NA|cen|2017-09-01T00:00:00.000|2
2744977|Cleary, Brian P., 1959-|0822578816, 9780822578819|2011.|Millbrook Press,|jcbk|ccnf|NA|cen|2017-09-01T00:00:00.000|2
2859242|White, Mel|1426209967, 9781426209963|c2012.|National Geographic,|jcbk|ncnf|NA|glk|2017-09-01T00:00:00.000|1
3272439|Wells, Rosemary|0515157376, 0515157384, 9780515157376, 9780515157383|[2017]|Penguin Young Readers, an imprint of Penguin Random House,|jcbk|ncrdr|Floating|spa|2017-09-01T00:00:00.000|1
