62517|116|BARBARA (Caller)
62517|117|Professor ALISON GOPNIK (University of California)
62517|118|NEAL CONAN, host
62517|119|Professor ALISON GOPNIK (University of California)
62517|120|Professor ALISON GOPNIK (University of California)
62517|121|NEAL CONAN, host
62517|122|Professor ALISON GOPNIK (University of California)
62517|123|_NO_SPEAKER
62517|124|NEAL CONAN, host
62517|125|Professor ALISON GOPNIK (University of California)
62517|126|NEAL CONAN, host
62517|127|NEAL CONAN, host
62517|128|NEAL CONAN, host
65227|1|MADELEINE BRAND, host
65227|2|Professor CHRISTOPHER GELPI (Duke University)
65227|3|MADELEINE BRAND, host
65227|4|MADELEINE BRAND, host
65227|5|MADELEINE BRAND, host
65227|6|Professor CHRISTOPHER GELPI (Duke University)
65227|7|MADELEINE BRAND, host
65227|8|Professor CHRISTOPHER GELPI (Duke University)
65227|9|MADELEINE BRAND, host
65227|10|President RONALD REAGAN
65227|11|MADELEINE BRAND, host
65227|12|Professor CHRISTOPHER GELPI (Duke University)
65227|13|MADELEINE BRAND, host
131608|12|Mr. JORGE SPINO ASCANIO (Bridge Director)
131608|13|_NO_SPEAKER
131608|14|GARCIA-NAVARRO
131608|15|Mr. JORGE SPINO ASCANIO (Bridge Director)
131608|16|GARCIA-NAVARRO
131608|17|Mr. JOHN WALTERS (US Drug Czar)
131608|18|GARCIA-NAVARRO
131608|19|Mr. JOHN WALTERS (US Drug Czar)
131608|20|GARCIA-NAVARRO
131608|21|Mr. JOSE LUIS SANTIAGO VASCONCELOS (Organized Crime Investigative Unit,      Mexico)
131608|22|_NO_SPEAKER
131608|23|Mr. JOSE LUIS SANTIAGO VASCONCELOS (Organized Crime Investigative Unit,      Mexico)
131608|24|GARCIA-NAVARRO
131608|25|GARCIA-NAVARRO
131608|26|_NO_SPEAKER
131608|27|GARCIA-NAVARRO
131608|28|Mr. ALFONSO SALAS SERVIOL (Welder)
131608|29|_NO_SPEAKER
131608|30|Mr. ALFONSO SALAS SERVIOL (Welder)
131608|31|GARCIA-NAVARRO
131608|32|_NO_SPEAKER
131608|33|GARCIA-NAVARRO
131608|34|Mr. JACK SUNESON (Vice President, Chamber of Commerce, Nuevo Laredo)
131608|35|GARCIA-NAVARRO
131608|36|Mr. JACK SUNESON (Vice President, Chamber of Commerce, Nuevo Laredo)
131608|37|_NO_SPEAKER
131608|38|GARCIA-NAVARRO
131608|39|STEVE INSKEEP, host
134543|1|MELISSA BLOCK, host
134543|2|MELISSA BLOCK, host
68184|4|_NO_SPEAKER
62360|34|SUSAN STAMBERG, BYLINE
74051|20|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|21|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|22|IRA FLATOW, host
74051|23|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|24|IRA FLATOW, host
74051|25|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|26|IRA FLATOW, host
74051|27|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|28|IRA FLATOW, host
74051|29|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|30|IRA FLATOW, host
74051|31|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|32|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|33|IRA FLATOW, host
74051|34|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|35|IRA FLATOW, host
74051|36|KEN (Caller)
74051|37|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|38|KEN (Caller)
74051|39|IRA FLATOW, host
74051|40|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|41|IRA FLATOW, host
74051|42|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|43|IRA FLATOW, host
74051|44|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|45|IRA FLATOW, host
74051|46|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|47|IRA FLATOW, host
74051|79|IRA FLATOW, host
134359|38|SARAH HERZIG
74051|48|IRA FLATOW, host
74051|49|IRA FLATOW, host
74051|50|DAVID (Caller)
74051|51|DAVID (Caller)
74051|52|DAVID (Caller)
74051|53|DAVID (Caller)
74051|54|IRA FLATOW, host
74051|55|IRA FLATOW, host
74051|56|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|57|IRA FLATOW, host
74051|58|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|59|IRA FLATOW, host
74051|60|IRA FLATOW, host
74051|61|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|62|IRA FLATOW, host
74051|63|IRA FLATOW, host
74051|64|IRA FLATOW, host
74051|65|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|66|IRA FLATOW, host
74051|67|IRA FLATOW, host
74051|68|_NO_SPEAKER
74051|69|IRA FLATOW, host
74051|70|IRA FLATOW, host
74051|71|IRA FLATOW, host
74051|72|JOEL (Caller)
74051|80|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|81|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|82|IRA FLATOW, host
74051|83|NICK (Caller)
74051|84|NICK (Caller)
74051|85|IRA FLATOW, host
74051|86|NICK (Caller)
74051|87|IRA FLATOW, host
74051|88|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|89|Dr. GEORGE TAYLOR (Founder and CEO, Ocean Power Technologies, Inc.)
74051|90|IRA FLATOW, host
83768|1|LIANE HANSEN, host
83768|2|LIANE HANSEN, host
83768|3|Mr. JACK NICKLAUS (Professional Golfer)
83768|4|Mr. WAYNE HALE (NASA Manager)
83768|5|Unidentified Reporter
83768|6|Mr. SCOTT McCLELLAN (White House Press Secretary)
83768|7|Unidentified Reporter
83768|8|Mr. SCOTT McCLELLAN (White House Press Secretary)
83768|9|_NO_SPEAKER
83768|10|Mr. GEORGE PSARADAKIS (Driver of Bus Bombed in London)
86560|1|ARI SHAPIRO, HOST
86560|2|PAM FESSLER, BYLINE
86560|3|J CHRISTIAN ADAMS
86560|4|PAM FESSLER, BYLINE
86560|5|J CHRISTIAN ADAMS
86560|6|STUART NAIFEH
86560|7|PAM FESSLER, BYLINE
93060|41|DAVID GREENE, HOST
87566|1|KELLY MCEVERS, HOST
87566|2|SCOTT HORSLEY, BYLINE
87566|3|_NO_SPEAKER
87566|4|DONALD TRUMP
87566|5|_NO_SPEAKER
87566|6|SCOTT HORSLEY, BYLINE
87566|7|_NO_SPEAKER
87566|8|DONALD TRUMP
87566|9|SCOTT HORSLEY, BYLINE
87566|10|_NO_SPEAKER
87566|11|SCOTT HORSLEY, BYLINE
87566|12|_NO_SPEAKER
87566|13|JAMES LEE
87566|14|SCOTT HORSLEY, BYLINE
87566|15|_NO_SPEAKER
87566|16|DONALD TRUMP
87566|17|SCOTT HORSLEY, BYLINE
87566|18|_NO_SPEAKER
87566|19|TED CRUZ
87566|20|_NO_SPEAKER
87566|21|SCOTT HORSLEY, BYLINE
87566|22|_NO_SPEAKER
87566|23|DONALD TRUMP
87566|24|SCOTT HORSLEY, BYLINE
87566|25|_NO_SPEAKER
87566|26|DONALD TRUMP
87566|27|SCOTT HORSLEY, BYLINE
91118|1|KELLY MCEVERS, HOST
91118|2|CARRIE JOHNSON, BYLINE
91118|3|JAMES COMEY
91118|4|CARRIE JOHNSON, BYLINE
91118|5|LINDSEY GRAHAM
91118|6|JAMES COMEY
91118|7|LINDSEY GRAHAM
91118|8|JAMES COMEY
91118|9|CARRIE JOHNSON, BYLINE
91118|10|CHARLES SCHUMER
93060|42|_NO_SPEAKER
65227|14|Professor CHRISTOPHER GELPI (Duke University)
65227|15|MADELEINE BRAND, host
65227|16|Professor CHRISTOPHER GELPI (Duke University)
65227|17|Professor CHRISTOPHER GELPI (Duke University)
65227|18|MADELEINE BRAND, host
65227|19|Professor CHRISTOPHER GELPI (Duke University)
67869|1|MADELEINE BRAND, host
67869|3|ALEX CHADWICK, host
67869|4|ALEX CHADWICK, host
67869|5|MADELEINE BRAND, host
67869|6|MADELEINE BRAND, host
67869|8|NIHAR PATEL reporting
67869|9|NIHAR PATEL reporting
67869|10|PATEL
67869|11|_NO_SPEAKER
67869|12|PATEL
67869|13|PATEL
67869|14|_NO_SPEAKER
67869|15|PATEL
67869|16|Prof. WHITE
67869|17|PATEL
67869|18|Prof. WHITE
67869|19|PATEL
67869|20|PATEL
67869|21|PATEL
67869|22|Prof. WHITE
67869|23|PATEL
67869|24|Prof. WHITE
67869|25|PATEL
67869|26|PATEL
67869|27|Prof. BOVON
67869|28|PATEL
67869|29|PATEL
67869|30|PATEL
67869|31|PATEL
68184|1|RACHEL MARTIN, HOST
68184|3|MARY LOUISE KELLY, HOST
134543|3|SUSAN SHARON
134543|4|SUSAN SHARON
134543|5|Mr. ANDREW BOSSIE (President, Opportunity Maine)
134543|6|SUSAN SHARON
134543|7|Governor JOHN BALDACCI (Democrat, Maine)
134543|8|SUSAN SHARON
134543|9|SUSAN SHARON
134865|1|ROBERT SIEGEL, host
134865|3|MICHELE NORRIS, host
134865|4|MICHELE NORRIS, host
134865|5|MICHELE NORRIS, host
134865|6|SCOTT HORSLEY
134865|7|Mr. GENE HAYES (Resident, Minneapolis)
134865|8|SCOTT HORSLEY
134865|9|Mr. GENE HAYES (Resident, Minneapolis)
134865|10|SCOTT HORSLEY
134865|11|Mr. GENE HAYES (Resident, Minneapolis)
134865|12|SCOTT HORSLEY
134865|13|Representative JIM DAVNIE (Democrat, Minnesota)
134865|14|SCOTT HORSLEY
134865|15|Mr. JESS GRINNIS (Hawthorne Area Community Council)
134865|16|SCOTT HORSLEY
134865|17|Representative JIM DAVNIE (Democrat, Minnesota)
134865|18|SCOTT HORSLEY
134865|19|Ms. KIM VAYE (Resident, Minneapolis)
134865|20|SCOTT HORSLEY
134865|21|Ms. KIM VAYE (Resident, Minneapolis)
134865|22|SCOTT HORSLEY
93060|43|DAMON ALBARN
91118|11|CARRIE JOHNSON, BYLINE
91118|12|JAMES COMEY
91118|13|CARRIE JOHNSON, BYLINE
91118|14|JAMES COMEY
91118|15|CARRIE JOHNSON, BYLINE
91118|16|JAMES COMEY
91118|17|CARRIE JOHNSON, BYLINE
93060|1|DAVID GREENE, HOST
93060|2|DAMON ALBARN
93060|3|DAVID GREENE, HOST
93060|4|_NO_SPEAKER
93060|5|BLUR
93060|6|DAVID GREENE, HOST
93060|7|_NO_SPEAKER
93060|8|GORILLAZ
93060|9|DAVID GREENE, HOST
93060|10|DAVID GREENE, HOST
93060|11|DAMON ALBARN
93060|12|_NO_SPEAKER
93060|13|DAMON ALBARN
93060|14|DAVID GREENE, HOST
93060|15|DAMON ALBARN
93060|16|DAVID GREENE, HOST
93060|17|_NO_SPEAKER
93060|18|BLUR
93060|19|DAMON ALBARN
93060|20|_NO_SPEAKER
93060|21|BLUR
93060|22|DAMON ALBARN
93060|23|_NO_SPEAKER
93060|24|BLUR
93060|25|DAMON ALBARN
93060|26|DAVID GREENE, HOST
93060|27|DAMON ALBARN
93060|28|DAVID GREENE, HOST
93060|29|DAMON ALBARN
93060|30|DAVID GREENE, HOST
93060|31|DAMON ALBARN
93060|32|_NO_SPEAKER
93060|33|BLUR
93060|34|DAVID GREENE, HOST
93060|35|DAMON ALBARN
93060|36|_NO_SPEAKER
93060|37|DAMON ALBARN
75808|108|JASON (Caller)
70634|3|NEAL CONAN, host
70634|4|NEAL CONAN, host
70634|5|NEAL CONAN, host
70634|6|Ms. TIFF MERRITT (Singer)
70634|7|_NO_SPEAKER
70634|8|Ms. TIFF MERRITT (Singer)
70634|9|NEAL CONAN, host
70634|10|Ms. TIFF MERRITT (Singer)
70634|11|NEAL CONAN, host
70634|12|Ms. TIFF MERRITT (Singer)
70634|13|Ms. TIFF MERRITT (Singer)
70634|14|_NO_SPEAKER
70634|15|Ms. TIFF MERRITT (Singer)
70634|16|Ms. TIFF MERRITT (Singer)
70634|17|Ms. TIFF MERRITT (Singer)
70634|18|Ms. TIFF MERRITT (Singer)
70634|19|Ms. TIFF MERRITT (Singer)
70634|20|Ms. TIFF MERRITT (Singer)
70634|21|Ms. TIFF MERRITT (Singer)
70634|22|Ms. TIFF MERRITT (Singer)
70634|23|_NO_SPEAKER
70634|24|NEAL CONAN, host
70634|25|Ms. TIFF MERRITT (Singer)
70634|26|NEAL CONAN, host
70634|27|Ms. TIFF MERRITT (Singer)
70634|28|NEAL CONAN, host
70634|29|DELYN (Caller)
70634|30|NEAL CONAN, host
70634|31|DELYN (Caller)
70634|32|NEAL CONAN, host
70634|33|DELYN (Caller)
70634|34|Ms. TIFF MERRITT (Singer)
70634|35|DELYN (Caller)
70634|36|Ms. TIFF MERRITT (Singer)
70634|37|NEAL CONAN, host
70634|38|Ms. TIFF MERRITT (Singer)
70634|39|NEAL CONAN, host
75808|104|Ms. JODY WILLIAMS (Cofounder, Nobel Women's Initiative)
70634|40|Ms. TIFF MERRITT (Singer)
70634|41|NEAL CONAN, host
70634|42|Ms. TIFF MERRITT (Singer)
70634|43|NEAL CONAN, host
70634|44|Ms. TIFF MERRITT (Singer)
70634|45|NEAL CONAN, host
70634|46|Ms. TIFF MERRITT (Singer)
70634|47|NEAL CONAN, host
70634|48|Ms. TIFF MERRITT (Singer)
70634|49|NEAL CONAN, host
70634|50|Ms. TIFF MERRITT (Singer)
70634|51|_NO_SPEAKER
70634|52|Ms. TIFF MERRITT (Singer)
70634|53|_NO_SPEAKER
70634|54|NEAL CONAN, host
70634|55|Ms. TIFF MERRITT (Singer)
70634|56|_NO_SPEAKER
70634|57|Ms. TIFF MERRITT (Singer)
70634|58|_NO_SPEAKER
70634|59|NEAL CONAN, host
70634|60|Ms. TIFF MERRITT (Singer)
70634|61|NEAL CONAN, host
70634|62|Ms. TIFF MERRITT (Singer)
70634|63|NEAL CONAN, host
70634|64|Ms. TIFF MERRITT (Singer)
70634|65|NEAL CONAN, host
70634|66|_NO_SPEAKER
70634|67|Ms. TIFF MERRITT (Singer)
70634|68|_NO_SPEAKER
70634|69|Ms. TIFF MERRITT (Singer)
70634|70|NEAL CONAN, host
70634|71|Ms. TIFF MERRITT (Singer)
70634|72|NEAL CONAN, host
70634|73|_NO_SPEAKER
70634|74|NEAL CONAN, host
70634|75|NEAL CONAN, host
70634|76|_NO_SPEAKER
70634|77|NEAL CONAN, host
70634|78|NEAL CONAN, host
70634|79|NEAL CONAN, host
70634|80|NEAL CONAN, host
70634|81|_NO_SPEAKER
70634|82|Ms. TIFF MERRITT (Singer)
70634|83|Ms. TIFF MERRITT (Singer)
134865|23|Mr. ED ANDERSON (Store Director, Cub Supermarket)
70634|84|Ms. TIFF MERRITT (Singer)
70634|85|_NO_SPEAKER
70634|86|NEAL CONAN, host
70634|87|NEAL CONAN, host
70634|88|MARTY (Caller)
70634|89|NEAL CONAN, host
70634|90|MARTY (Caller)
70634|91|NEAL CONAN, host
70634|92|_NO_SPEAKER
70634|93|MARTY (Caller)
70634|94|_NO_SPEAKER
70634|95|NEAL CONAN, host
70634|96|_NO_SPEAKER
70634|97|MARTY (Caller)
70634|98|Ms. TIFF MERRITT (Singer)
70634|99|MARTY (Caller)
70634|100|Ms. TIFF MERRITT (Singer)
70634|101|MARTY (Caller)
70634|102|Ms. TIFF MERRITT (Singer)
70634|103|_NO_SPEAKER
70634|104|MARTY (Caller)
70634|105|Ms. TIFF MERRITT (Singer)
70634|106|_NO_SPEAKER
70634|107|MARTY (Caller)
70634|108|Ms. TIFF MERRITT (Singer)
70634|109|MARTY (Caller)
70634|110|Ms. TIFF MERRITT (Singer)
70634|111|MARTY (Caller)
70634|112|Ms. TIFF MERRITT (Singer)
70634|113|MARTY (Caller)
70634|114|Ms. TIFF MERRITT (Singer)
70634|115|Ms. TIFF MERRITT (Singer)
70634|116|MARTY (Caller)
70634|117|Ms. TIFF MERRITT (Singer)
70634|118|_NO_SPEAKER
70634|119|MARTY (Caller)
70634|120|Ms. TIFF MERRITT (Singer)
70634|121|MARTY (Caller)
70634|122|NEAL CONAN, host
70634|123|JACKIE NORTHAM
70634|124|Ms. TIFF MERRITT (Singer)
70634|125|JACKIE NORTHAM
70634|126|_NO_SPEAKER
70634|127|Ms. TIFF MERRITT (Singer)
70634|128|NEAL CONAN, host
70634|129|JACKIE NORTHAM
70634|130|_NO_SPEAKER
70634|131|NEAL CONAN, host
70634|132|JACKIE NORTHAM
70634|133|Ms. TIFF MERRITT (Singer)
75808|105|NEAL CONAN, host
70634|134|Ms. TIFF MERRITT (Singer)
70634|135|Ms. TIFF MERRITT (Singer)
70634|136|NEAL CONAN, host
70634|137|_NO_SPEAKER
70634|138|NEAL CONAN, host
70634|139|Ms. TIFF MERRITT (Singer)
70634|140|NEAL CONAN, host
70634|141|Ms. TIFF MERRITT (Singer)
70634|142|_NO_SPEAKER
70634|143|Ms. TIFF MERRITT (Singer)
70634|144|NEAL CONAN, host
70634|145|Ms. TIFF MERRITT (Singer)
70634|146|NEAL CONAN, host
70634|147|Ms. TIFF MERRITT (Singer)
70634|148|NEAL CONAN, host
70634|149|NEAL CONAN, host
70634|150|_NO_SPEAKER
70634|151|Ms. TIFF MERRITT (Singer)
70634|152|Ms. TIFF MERRITT (Singer)
70634|153|Ms. TIFF MERRITT (Singer)
70634|154|Ms. TIFF MERRITT (Singer)
70634|155|Ms. TIFF MERRITT (Singer)
70634|156|Ms. TIFF MERRITT (Singer)
70634|157|_NO_SPEAKER
70634|158|Ms. TIFF MERRITT (Singer)
70634|159|NEAL CONAN, host
70634|160|NEAL CONAN, host
70634|161|_NO_SPEAKER
70634|162|Ms. TIFF MERRITT (Singer)
70634|163|NEAL CONAN, host
70634|164|Ms. TIFF MERRITT (Singer)
70634|165|NEAL CONAN, host
70634|166|Ms. TIFF MERRITT (Singer)
70634|167|_NO_SPEAKER
70634|168|Ms. TIFF MERRITT (Singer)
70634|169|NEAL CONAN, host
70634|170|NEAL CONAN, host
70634|171|NEAL CONAN, host
75808|1|NEAL CONAN, host
75808|2|NEAL CONAN, host
75808|3|NEAL CONAN, host
75808|4|Representative NANCY PELOSI (Democrat, California)
75808|32|Mr. GEORGE MITCHELL (Former Senate Majority Leader)
134865|24|SCOTT HORSLEY
134865|25|Ms. SHERRIE PUGH SULLIVAN (Executive Director, Northside Residents Redevelopment Council)
134865|26|Unidentified Woman
134865|27|SCOTT HORSLEY
134865|28|Ms. REBECCA STACK (Resident, Minneapolis)
134865|29|SCOTT HORSLEY
134865|30|Ms. REBECCA STACK (Resident, Minneapolis)
134865|31|SCOTT HORSLEY
134865|32|SCOTT HORSLEY
138509|1|ROBERT SIEGEL, host
138509|2|ROBERT SIEGEL, host
138509|3|Mr. STEPHEN MORET (Baton Rouge Chamber of Commerce)
138509|4|ROBERT SIEGEL, host
138509|5|Mr. STEPHEN MORET (Baton Rouge Chamber of Commerce)
138509|6|Mr. STEPHEN MORET (Baton Rouge Chamber of Commerce)
138509|7|ROBERT SIEGEL, host
138509|8|Mr. STEPHEN MORET (Baton Rouge Chamber of Commerce)
138509|9|Mr. STEPHEN MORET (Baton Rouge Chamber of Commerce)
138509|10|ROBERT SIEGEL, host
138509|11|Mr. STEPHEN MORET (Baton Rouge Chamber of Commerce)
138509|12|Mr. STEPHEN MORET (Baton Rouge Chamber of Commerce)
138509|13|Mr. STEPHEN MORET (Baton Rouge Chamber of Commerce)
86560|9|PAM FESSLER, BYLINE
86560|10|STUART NAIFEH
86560|11|PAM FESSLER, BYLINE
86560|12|PAM FESSLER, BYLINE
86560|13|DAVID BECKER
86560|14|PAM FESSLER, BYLINE
86560|15|PAM FESSLER, BYLINE
86560|16|GARY SIMS
86560|17|PAM FESSLER, BYLINE
87862|1|RENEE MONTAGNE, HOST
87862|2|_NO_SPEAKER
87862|3|DONALD TUSK
87862|4|RENEE MONTAGNE, HOST
87862|5|SORAYA SARHADDI NELSON, BYLINE
87862|6|RENEE MONTAGNE, HOST
87862|7|SORAYA SARHADDI NELSON, BYLINE
87862|8|RENEE MONTAGNE, HOST
87862|9|SORAYA SARHADDI NELSON, BYLINE
87862|10|SORAYA SARHADDI NELSON, BYLINE
87862|11|SORAYA SARHADDI NELSON, BYLINE
87862|12|RENEE MONTAGNE, HOST
87862|13|SORAYA SARHADDI NELSON, BYLINE
87862|14|RENEE MONTAGNE, HOST
87862|15|SORAYA SARHADDI NELSON, BYLINE
88810|1|RENEE MONTAGNE, HOST
79203|39|DONALD TRUMP
79203|40|_NO_SPEAKER
68184|5|MARY LOUISE KELLY, HOST
68184|6|_NO_SPEAKER
68184|7|PRESIDENT DONALD TRUMP
68184|8|RACHEL MARTIN, HOST
68184|9|RACHEL MARTIN, HOST
68184|10|ELISE HU, BYLINE
68184|11|RACHEL MARTIN, HOST
68184|12|ELISE HU, BYLINE
68184|13|RACHEL MARTIN, HOST
68184|14|ELISE HU, BYLINE
68184|15|ELISE HU, BYLINE
68184|16|RACHEL MARTIN, HOST
68184|17|_NO_SPEAKER
68184|18|RACHEL MARTIN, HOST
68184|19|ELISE HU, BYLINE
68184|20|RACHEL MARTIN, HOST
68184|21|ELISE HU, BYLINE
68184|22|RACHEL MARTIN, HOST
68184|23|ELISE HU, BYLINE
68184|24|_NO_SPEAKER
68184|25|RACHEL MARTIN, HOST
68184|26|MARY LOUISE KELLY, HOST
68184|27|_NO_SPEAKER
68184|28|PRESIDENT DONALD TRUMP
68184|29|MARY LOUISE KELLY, HOST
68184|30|RACHEL MARTIN, HOST
68184|31|SCOTT DETROW, BYLINE
68184|32|RACHEL MARTIN, HOST
68184|33|SCOTT DETROW, BYLINE
68184|34|RACHEL MARTIN, HOST
68184|35|SCOTT DETROW, BYLINE
68184|36|RACHEL MARTIN, HOST
68184|37|SCOTT DETROW, BYLINE
68184|38|RACHEL MARTIN, HOST
93060|38|DAVID GREENE, HOST
68184|39|SCOTT DETROW, BYLINE
68184|40|SCOTT DETROW, BYLINE
68184|41|RACHEL MARTIN, HOST
68184|42|SCOTT DETROW, BYLINE
68184|43|_NO_SPEAKER
68184|44|RACHEL MARTIN, HOST
68184|45|_NO_SPEAKER
68184|46|RACHEL MARTIN, HOST
68184|47|SCOTT DETROW, BYLINE
68184|48|MARY LOUISE KELLY, HOST
68184|49|SCOTT DETROW, BYLINE
68184|50|MARY LOUISE KELLY, HOST
68184|51|RACHEL MARTIN, HOST
68184|52|RACHEL MARTIN, HOST
68184|53|SCOTT DETROW, BYLINE
68184|54|_NO_SPEAKER
68184|55|RACHEL MARTIN, HOST
68184|56|MARY LOUISE KELLY, HOST
68184|57|RACHEL MARTIN, HOST
68184|58|MARY LOUISE KELLY, HOST
68184|59|RACHEL MARTIN, HOST
68184|60|RACHEL MARTIN, HOST
68184|61|AARTI SHAHANI, BYLINE
68184|62|RACHEL MARTIN, HOST
68184|63|AARTI SHAHANI, BYLINE
68184|64|AARTI SHAHANI, BYLINE
68184|65|RACHEL MARTIN, HOST
68184|66|AARTI SHAHANI, BYLINE
68184|67|RACHEL MARTIN, HOST
68184|68|AARTI SHAHANI, BYLINE
68184|69|RACHEL MARTIN, HOST
68184|70|AARTI SHAHANI, BYLINE
68184|71|AARTI SHAHANI, BYLINE
68184|72|RACHEL MARTIN, HOST
68184|73|AARTI SHAHANI, BYLINE
68184|74|RACHEL MARTIN, HOST
68184|75|AARTI SHAHANI, BYLINE
68184|76|RACHEL MARTIN, HOST
68184|77|RACHEL MARTIN, HOST
68184|78|AARTI SHAHANI, BYLINE
68184|79|_NO_SPEAKER
76056|1|NEAL CONAN, host
76056|48|NEAL CONAN, host
76056|49|ROBERT (Caller)
93060|44|DAMON ALBARN
93060|45|DAVID GREENE, HOST
93060|46|DAMON ALBARN
93060|47|DAVID GREENE, HOST
93060|48|DAMON ALBARN
93060|49|_NO_SPEAKER
93060|50|DAMON ALBARN
93060|51|DAVID GREENE, HOST
93060|52|DAMON ALBARN
93060|53|_NO_SPEAKER
93060|54|DAMON ALBARN
93060|55|DAVID GREENE, HOST
93060|56|DAMON ALBARN
93060|57|_NO_SPEAKER
93060|58|DAVID GREENE, HOST
93060|59|DAMON ALBARN
93060|60|_NO_SPEAKER
93060|61|_NO_SPEAKER
93060|62|DAMON ALBARN
93060|63|DAVID GREENE, HOST
93060|64|DAMON ALBARN
93060|65|_NO_SPEAKER
93060|66|DAMON ALBARN
93060|67|DAVID GREENE, HOST
93060|68|_NO_SPEAKER
93060|69|DAVID GREENE, HOST
93060|70|DAVID GREENE, HOST
93550|1|ROBERT SIEGEL, HOST
93550|3|RACHEL MARTIN, HOST
93550|4|KAREN GRIGSBY BATES, BYLINE
93550|5|RACHEL MARTIN, HOST
93550|6|KAREN GRIGSBY BATES, BYLINE
93550|7|PATRICK WALKER
93550|8|KAREN GRIGSBY BATES, BYLINE
93550|9|_NO_SPEAKER
93550|10|JOHN LEWIS
93550|11|KAREN GRIGSBY BATES, BYLINE
93550|12|DAVID CRAIG
93550|13|KAREN GRIGSBY BATES, BYLINE
76056|50|NEAL CONAN, host
75808|5|NEAL CONAN, host
75808|6|NEAL CONAN, host
75808|7|NEAL CONAN, host
75808|8|NEAL CONAN, host
75808|9|Mr. HISHAM MELHEM (Bureau Chief, Al-Arabia)
75808|10|NEAL CONAN, host
75808|11|Mr. MELHAM
75808|12|Mr. MELHAM
75808|13|Mr. MELHAM
75808|14|NEAL CONAN, host
75808|15|Mr. HISHAM MELHEM (Bureau Chief, Al-Arabia)
75808|16|NEAL CONAN, host
75808|17|Mr. HISHAM MELHEM (Bureau Chief, Al-Arabia)
75808|18|Mr. HISHAM MELHEM (Bureau Chief, Al-Arabia)
75808|19|Mr. HISHAM MELHEM (Bureau Chief, Al-Arabia)
75808|20|Mr. HISHAM MELHEM (Bureau Chief, Al-Arabia)
75808|21|Mr. HISHAM MELHEM (Bureau Chief, Al-Arabia)
75808|22|NEAL CONAN, host
75808|23|Mr. HISHAM MELHEM (Bureau Chief, Al-Arabia)
75808|24|NEAL CONAN, host
75808|25|Mr. HISHAM MELHEM (Bureau Chief, Al-Arabia)
75808|26|NEAL CONAN, host
75808|27|NEAL CONAN, host
75808|28|Mr. GEORGE MITCHELL (Former Senate Majority Leader)
75808|29|NEAL CONAN, host
75808|30|Mr. GEORGE MITCHELL (Former Senate Majority Leader)
75808|31|NEAL CONAN, host
75808|33|NEAL CONAN, host
75808|34|Mr. GEORGE MITCHELL (Former Senate Majority Leader)
75808|35|Mr. GEORGE MITCHELL (Former Senate Majority Leader)
75808|36|NEAL CONAN, host
75808|37|Mr. GEORGE MITCHELL (Former Senate Majority Leader)
75808|38|NEAL CONAN, host
75808|39|Mr. GEORGE MITCHELL (Former Senate Majority Leader)
75808|40|Mr. GEORGE MITCHELL (Former Senate Majority Leader)
75808|41|NEAL CONAN, host
75808|42|CLAYTON (Caller)
75808|43|NEAL CONAN, host
75808|44|CLAYTON (Caller)
75808|45|NEAL CONAN, host
75808|46|Mr. GEORGE MITCHELL (Former Senate Majority Leader)
75808|47|NEAL CONAN, host
75808|48|_NO_SPEAKER
75808|49|NEAL CONAN, host
75808|50|NEAL CONAN, host
75808|51|NEAL CONAN, host
75808|52|TRACEY (Caller)
75808|53|NEAL CONAN, host
75808|54|TRACEY (Caller)
75808|55|NEAL CONAN, host
75808|56|Mr. GEORGE MITCHELL (Former Senate Majority Leader)
